instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.803,2,0.322,0,52,52,104,1,stimuli/objects/rockingchair.jpg,left,old,265,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,0.876,4,0.233,0,53,53,75,1,stimuli/objects/bookshelf.jpg,left,old,236,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.259,4,0.331,0,54,54,112,1,stimuli/objects/hotdog.jpg,left,old,273,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.973,2,0.289,0,55,55,32,1,stimuli/objects/cross01.jpg,right,new,193,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.924,1,0.339,0,56,56,40,1,stimuli/objects/beehive.jpg,right,new,201,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.865,2,0.36,0,57,57,67,1,stimuli/objects/snowshovel.jpg,left,old,228,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.024,2,0.423,0,58,58,152,1,stimuli/objects/harmonica.jpg,right,new,313,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.874,2,0.15,0,59,59,62,1,stimuli/objects/painting.jpg,right,new,223,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.051,2,0.1,0,60,60,94,1,stimuli/objects/scorpion.jpg,right,new,255,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.819,2,0.079,0,61,61,136,1,stimuli/objects/mouse.jpg,right,new,297,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.176,4,0.006,0,62,62,114,1,stimuli/objects/cymbal.jpg,left,old,275,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.866,2,0.156,0,63,63,84,1,stimuli/objects/carbattery.jpg,right,new,245,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.609,2,0.039,0,64,64,76,1,stimuli/objects/statue.jpg,right,new,237,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.557,3,0.312,0,65,65,26,1,stimuli/objects/schoolbus.jpg,right,new,187,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.746,2,0.425,0,66,66,141,1,stimuli/objects/gong.jpg,left,old,302,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.164,4,0.249,0,67,67,108,1,stimuli/objects/cork02.jpg,left,old,269,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.999,2,0.315,0,68,68,157,1,stimuli/objects/eagle.jpg,right,new,318,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.847,2,0.341,0,69,69,12,1,stimuli/objects/musicsheet.jpg,right,new,173,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,0.924,4,0.611,0,70,70,8,1,stimuli/objects/cloud.jpg,left,old,169,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.915,2,0.554,0,71,71,93,1,stimuli/objects/slushiemachine.jpg,right,new,254,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.866,2,0.047,0,72,72,58,1,stimuli/objects/tricycle.jpg,left,old,219,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.806,2,0.571,0,73,73,1,1,stimuli/objects/tent.jpg,left,old,162,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.322,3,0.276,0,74,74,123,1,stimuli/objects/ironingboard01.jpg,left,old,284,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.133,4,0.294,0,75,75,42,1,stimuli/objects/asianelephant.jpg,left,old,203,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.82,2,1.226,0,76,76,28,1,stimuli/objects/car.jpg,left,old,189,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.914,2,0.013,0,77,77,134,1,stimuli/objects/bikelock.jpg,right,new,295,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,0.912,4,0.203,0,78,78,117,1,stimuli/objects/fingerprint.jpg,left,old,278,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.086,3,0.258,0,79,79,55,1,stimuli/objects/dogsled.jpg,left,old,216,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.889,2,0.289,0,80,80,5,1,stimuli/objects/wheelchair.jpg,left,old,166,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.941,2,0.013,0,81,81,101,1,stimuli/objects/microphone01.jpg,right,new,262,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,0.912,4,0.216,0,82,82,146,1,stimuli/objects/tie02.jpg,left,old,307,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.636,2,0.712,0,83,83,118,1,stimuli/objects/wallclock.jpg,right,new,279,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.722,2,0.29,0,84,84,150,1,stimuli/objects/strap.jpg,right,new,311,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.652,2,0.427,0,85,85,119,1,stimuli/objects/sandbarshark.jpg,right,new,280,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.113,2,0.144,0,86,86,57,1,stimuli/objects/spaghetti01.jpg,right,new,218,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.478,2,0.6,0,87,87,68,1,stimuli/objects/drumset.jpg,right,new,229,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.849,2,0.113,0,88,88,120,1,stimuli/objects/airhockeytable.jpg,right,new,281,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.208,3,0.264,0,89,89,143,1,stimuli/objects/taxisign.jpg,right,new,304,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.334,4,0.179,0,90,90,155,1,stimuli/objects/fishingrod.jpg,left,old,316,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.885,2,0.404,0,91,91,49,1,stimuli/objects/surfboard.jpg,left,old,210,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.381,3,0.225,0,92,92,22,1,stimuli/objects/crab01.jpg,left,old,183,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.994,2,0.244,0,93,93,45,1,stimuli/objects/siamesecat.jpg,right,new,206,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.809,2,0.336,0,94,94,99,1,stimuli/objects/bacon.jpg,left,old,260,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.694,2,0.422,0,95,95,48,1,stimuli/objects/rubikcube.jpg,right,new,209,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.076,3,0.267,0,96,96,156,1,stimuli/objects/shovel01.jpg,left,old,317,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.715,2,0.05,0,97,97,61,1,stimuli/objects/parrot01.jpg,right,new,222,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.783,2,0.538,0,98,98,33,1,stimuli/objects/noparkingsign.jpg,right,new,194,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.205,4,0.329,0,99,99,154,1,stimuli/objects/frisbee.jpg,left,old,315,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.074,4,0.074,0,100,100,139,1,stimuli/objects/locomotive.jpg,left,old,300,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.121,4,0.318,0,101,101,34,1,stimuli/objects/shelves.jpg,left,old,195,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.798,2,0.39,0,102,102,21,1,stimuli/objects/gorilla.jpg,right,new,182,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.926,2,0.345,0,103,103,9,1,stimuli/objects/flag.jpg,right,new,170,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.965,2,0.079,0,104,104,65,1,stimuli/objects/spacerover.jpg,right,new,226,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.823,2,0.394,0,105,105,70,1,stimuli/objects/cormorant.jpg,right,new,231,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.963,2,0.127,0,106,106,159,1,stimuli/objects/footballhelmet.jpg,left,old,320,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.815,2,0.173,0,107,107,144,1,stimuli/objects/walkietalkie.jpg,right,new,305,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.812,2,0.034,0,108,108,158,1,stimuli/objects/bowrake.jpg,right,new,319,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.178,2,0.174,0,109,109,96,1,stimuli/objects/hockeystick.jpg,left,old,257,,,,,,,,
,,,,,,,,8,2021-01-15_16h40.38.081,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.991,2,0.026,0,110,110,11,1,stimuli/objects/dolphin01.jpg,left,old,172,,,,,,,,
