instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.55006,2,0.76239,0,12,12,44,1,stimuli/objects/donut.jpg,left,old,205,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.703935,1,0.886715,0,13,13,88,1,stimuli/objects/toilet.jpg,right,new,249,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.00319,1,0.260245,0,14,14,63,1,stimuli/objects/pin.jpg,right,new,224,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.648575,4,0.329055,0,15,15,112,1,stimuli/objects/hotdog.jpg,left,old,273,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.166855,3,0.84506,0,16,16,119,1,stimuli/objects/sandbarshark.jpg,right,new,280,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.433145,1,0.693155,0,17,17,25,1,stimuli/objects/scooter.jpg,right,new,186,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.870065,3,0.610465,0,18,18,47,1,stimuli/objects/candycane01a.jpg,left,old,208,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.351285,2,0.691125,0,19,19,33,1,stimuli/objects/noparkingsign.jpg,right,new,194,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.418935,4,0.326605,0,20,20,12,1,stimuli/objects/musicsheet.jpg,right,new,173,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.55672,2,0.29249,0,21,21,111,1,stimuli/objects/jellybean.jpg,left,old,272,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.25591,3,0.672465,0,22,22,123,1,stimuli/objects/ironingboard01.jpg,left,old,284,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.110635,1,0.340865,0,23,23,104,1,stimuli/objects/rockingchair.jpg,left,old,265,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.264135,4,0.225305,0,24,24,117,1,stimuli/objects/fingerprint.jpg,left,old,278,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.956855,2,0.27954,0,25,25,8,1,stimuli/objects/cloud.jpg,left,old,169,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.79517,3,0.261795,0,26,26,103,1,stimuli/objects/seagull.jpg,left,old,264,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.942445,2,0.10981,0,27,27,159,1,stimuli/objects/footballhelmet.jpg,left,old,320,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.03501,3,0.245865,0,28,28,29,1,stimuli/objects/steeringwheel.jpg,right,new,190,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.96861,1,0.284205,0,29,29,115,1,stimuli/objects/witchhat.jpg,left,old,276,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.04915,3,0.412045,0,30,30,133,1,stimuli/objects/kiwi03.jpg,right,new,294,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.67336,1,0.002735,0,31,31,139,1,stimuli/objects/locomotive.jpg,left,old,300,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.149055,3,0.34673,0,32,32,48,1,stimuli/objects/rubikcube.jpg,right,new,209,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.70707,1,0.918685,0,33,33,38,1,stimuli/objects/bread.jpg,right,new,199,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.119145,4,0.445635,0,34,34,85,1,stimuli/objects/skiboot01a.jpg,left,old,246,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.00293,2,0.30258,0,35,35,89,1,stimuli/objects/cruiseship.jpg,left,old,250,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.275475,1,0.32769,0,36,36,136,1,stimuli/objects/mouse.jpg,right,new,297,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.065655,1,0.56671,0,37,37,64,1,stimuli/objects/trojanhorse.jpg,right,new,225,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.005505,3,0.32059,0,38,38,90,1,stimuli/objects/battleaxe.jpg,left,old,251,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.69526,1,0.110535,0,39,39,109,1,stimuli/objects/spiderweb.jpg,right,new,270,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.43869,3,0.479625,0,40,40,69,1,stimuli/objects/bumpercar.jpg,right,new,230,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.636215,1,0.61665,0,41,41,131,1,stimuli/objects/boxingglove01.jpg,right,new,292,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.56198,3,0.513455,0,42,42,55,1,stimuli/objects/dogsled.jpg,left,old,216,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.03435,4,0.425555,0,43,43,41,1,stimuli/objects/zebra.jpg,left,old,202,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.543135,1,0.554485,0,44,44,105,1,stimuli/objects/beerbottle.jpg,left,old,266,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.019355,2,0.27092,0,45,45,80,1,stimuli/objects/floorlamp.jpg,right,new,241,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.506615,3,0.41399,0,46,46,60,1,stimuli/objects/hammerheadshark.jpg,right,new,221,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.02869,1,0.404105,0,47,47,49,1,stimuli/objects/surfboard.jpg,left,old,210,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.87511,3,0.43116,0,48,48,148,1,stimuli/objects/snowglobe.jpg,left,old,309,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.325325,4,0.58752,0,49,49,30,1,stimuli/objects/key07.jpg,left,old,191,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.138545,2,0.19079,0,50,50,155,1,stimuli/objects/fishingrod.jpg,left,old,316,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.52921,3,0.16573,0,51,51,118,1,stimuli/objects/wallclock.jpg,right,new,279,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.208425,1,0.325635,0,52,52,146,1,stimuli/objects/tie02.jpg,left,old,307,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.593945,4,0.35765,0,53,53,98,1,stimuli/objects/cashregister01.jpg,left,old,259,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.43539,2,0.423095,0,54,54,134,1,stimuli/objects/bikelock.jpg,right,new,295,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.80316,3,0.55734,0,55,55,153,1,stimuli/objects/fluorescentlightbulb.jpg,left,old,314,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.710545,1,0.228845,0,56,56,36,1,stimuli/objects/sandcastle.jpg,left,old,197,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.43643,2,0.33851,0,57,57,45,1,stimuli/objects/siamesecat.jpg,right,new,206,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.645985,3,0.0297,0,58,58,107,1,stimuli/objects/tambourine03.jpg,right,new,268,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.91729,1,0.36825,0,59,59,96,1,stimuli/objects/hockeystick.jpg,left,old,257,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.937335,3,0.42727,0,60,60,57,1,stimuli/objects/spaghetti01.jpg,right,new,218,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.638925,2,0.28911,0,61,61,3,1,stimuli/objects/bathtub.jpg,left,old,164,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.7067,1,0.27181,0,62,62,124,1,stimuli/objects/swing.jpg,right,new,285,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.00808,2,0.40211,0,63,63,92,1,stimuli/objects/mirror02.jpg,left,old,253,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.975205,3,0.261895,0,64,64,132,1,stimuli/objects/windshieldwiper02.jpg,left,old,293,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.937575,3,0.29361,0,65,65,108,1,stimuli/objects/cork02.jpg,left,old,269,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.7449,1,0.61211,0,66,66,74,1,stimuli/objects/turnstile.jpg,right,new,235,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.392115,4,0.231985,0,67,67,58,1,stimuli/objects/tricycle.jpg,left,old,219,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.52792,4,0.270395,0,68,68,126,1,stimuli/objects/birdfeeder.jpg,left,old,287,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.61375,4,0.156155,0,69,69,150,1,stimuli/objects/strap.jpg,right,new,311,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.69862,4,0.274905,0,70,70,142,1,stimuli/objects/lightswitch01.jpg,left,old,303,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.91637,4,0.04553,0,71,71,4,1,stimuli/objects/blender.jpg,left,old,165,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.46983,2,0.426245,0,72,72,56,1,stimuli/objects/toyanimal05.jpg,left,old,217,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.458635,3,0.30214,0,73,73,156,1,stimuli/objects/shovel01.jpg,left,old,317,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.65682,1,0.00167,0,74,74,128,1,stimuli/objects/chime.jpg,left,old,289,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.930715,4,0.001575,0,75,75,68,1,stimuli/objects/drumset.jpg,right,new,229,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.626095,1,0.33221,0,76,76,147,1,stimuli/objects/bleachers.jpg,left,old,308,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.82897,1,0.58076,0,77,77,65,1,stimuli/objects/spacerover.jpg,right,new,226,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.74722,3,0.014155,0,78,78,121,1,stimuli/objects/shield02.jpg,right,new,282,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.036045,2,0.164205,0,79,79,37,1,stimuli/objects/football.jpg,left,old,198,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.118735,1,0.23987,0,80,80,99,1,stimuli/objects/bacon.jpg,left,old,260,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.5011,3,0.36536,0,81,81,144,1,stimuli/objects/walkietalkie.jpg,right,new,305,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.151735,2,0.35973,0,82,82,46,1,stimuli/objects/kneepad01c.jpg,right,new,207,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.575695,4,0.306765,0,83,83,70,1,stimuli/objects/cormorant.jpg,right,new,231,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.06421,1,0.199055,0,84,84,62,1,stimuli/objects/painting.jpg,right,new,223,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.564815,3,0.219975,0,85,85,120,1,stimuli/objects/airhockeytable.jpg,right,new,281,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.5759,1,0.579315,0,86,86,91,1,stimuli/objects/shed02.jpg,right,new,252,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.88981,3,0.36405,0,87,87,11,1,stimuli/objects/dolphin01.jpg,left,old,172,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.450465,1,0.171025,0,88,88,154,1,stimuli/objects/frisbee.jpg,left,old,315,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.47495,3,0.00283,0,89,89,19,1,stimuli/objects/zipper.jpg,right,new,180,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.73101,1,0.00255,0,90,90,18,1,stimuli/objects/showerhead01.jpg,left,old,179,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.864315,4,0.691865,0,91,91,21,1,stimuli/objects/gorilla.jpg,right,new,182,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.7981,1,0.255425,0,92,92,1,1,stimuli/objects/tent.jpg,left,old,162,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.68773,3,0.339455,0,93,93,149,1,stimuli/objects/mortarandpestle.jpg,right,new,310,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.438325,1,0.43016,0,94,94,87,1,stimuli/objects/chipmunk.jpg,left,old,248,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.295345,2,0.27831,0,95,95,127,1,stimuli/objects/shelf.jpg,right,new,288,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.278455,1,0.563085,0,96,96,122,1,stimuli/objects/lip.jpg,right,new,283,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.92551,4,0.22547,0,97,97,138,1,stimuli/objects/ladybug03.jpg,right,new,299,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.733835,2,0.165955,0,98,98,22,1,stimuli/objects/crab01.jpg,left,old,183,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.89006,3,0.204125,0,99,99,7,1,stimuli/objects/bolt01a.jpg,left,old,168,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.676875,1,0.16314,0,100,100,113,1,stimuli/objects/bluejay.jpg,right,new,274,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.74846,3,0.41694,0,101,101,31,1,stimuli/objects/horseshoe.jpg,right,new,192,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.49643,2,0.29863,0,102,102,71,1,stimuli/objects/tennisracket.jpg,right,new,232,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.11705,1,0.001615,0,103,103,130,1,stimuli/objects/pirateflag.jpg,left,old,291,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.81723,3,0.025735,0,104,104,54,1,stimuli/objects/acousticguitar02.jpg,right,new,215,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.36637,3,2.818485,0,105,105,28,1,stimuli/objects/car.jpg,left,old,189,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.26379,1,1.01516,0,106,106,51,1,stimuli/objects/kangaroo01.jpg,right,new,212,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.064985,4,0.49135,0,107,107,6,1,stimuli/objects/popcorn.jpg,right,new,167,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.876295,2,0.21511,0,108,108,13,1,stimuli/objects/sailboat.jpg,left,old,174,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.681515,1,0.075505,0,109,109,14,1,stimuli/objects/ipad02.jpg,left,old,175,,,,,,,,
,,,,,,,,1,2020-12-15_14h09.35.967,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.212575,1,0.87606,0,110,110,135,1,stimuli/objects/penguin.jpg,right,new,296,,,,,,,,
