Instr_resp_2.keys,Instr_resp_2.rt,warmup_resp.keys,warmup_resp.corr,warmup_resp.rt,myownaccuracy,respcorrs,myownaccuracyCORR,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,first_butterfly,second_butterfly,Cue,left_flower,top_flower,bottom_flower,right_flower,corr_ans,obj_file,trial_cond,switch_cond,cuedButter,trial_type,participant,date,expName,psychopyVersion,OS,frameRate,Instr_resp.keys,Instr_resp.rt,taskGoresp.keys,taskGoresp.rt,task_resp_3.keys,task_resp_3.corr,task_resp_3.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,list,key_resp.keys,key_resp.rt
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,left,stimuli/objects/locomotive.jpg,1,3,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.575,0,13,13,13,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/lintroller.jpg,1,3,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.154,0,14,14,14,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,left,stimuli/objects/butterfly2.jpg,1,3,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,1.582,0,15,15,15,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/coffeemachine.jpg,1,3,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.665,0,16,16,16,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,down,stimuli/objects/lightswitch01.jpg,0,3,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,0.601,0,17,17,17,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,left,stimuli/objects/asianelephant.jpg,1,3,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.609,0,18,18,18,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,left,stimuli/objects/showerhead01.jpg,1,3,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.593,0,19,19,19,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/snowshovel.jpg,1,3,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,1.663,0,20,20,20,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,up,stimuli/objects/shower.jpg,0,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,1.446,0,21,21,21,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/hulahoop.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.857,0,22,22,22,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/gps.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.31,0,23,23,23,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/treadmill.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.802,0,24,24,24,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,down,stimuli/objects/sausage.jpg,0,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,1.721,0,25,25,25,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,left,stimuli/objects/barrel01.jpg,0,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,,0,,0,26,26,26,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/tie02.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.702,0,27,27,27,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,left,stimuli/objects/contactlens.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.899,0,28,28,28,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/wheelchair.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.398,0,29,29,29,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,up,stimuli/objects/cactus.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,0.493,0,30,30,30,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,left,stimuli/objects/weddingcake.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,1,0.775,0,31,31,31,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,right,stimuli/objects/rockingchair.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.615,0,32,32,32,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/blue_flower.png,down,stimuli/objects/dartboard.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.944,0,33,33,33,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,right,stimuli/objects/handbrush02.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.051,0,34,34,34,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/battleaxe.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,0.665,0,35,35,35,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,down,stimuli/objects/cuttlefish.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.587,0,36,36,36,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/butterfly4.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.006,0,37,37,37,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,down,stimuli/objects/xylophone.jpg,1,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,1.078,0,38,38,38,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/green_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,up,stimuli/objects/recyclingbin.jpg,0,3,stimuli/white_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,left,0,0.864,0,39,39,39,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,stimuli/blue_flower.png,up,stimuli/objects/coffeemaker.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,1,1.217,0,40,40,40,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,right,stimuli/objects/bleachers.jpg,1,3,stimuli/grey_butterfly.png,1,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,1,1.929,0,41,41,41,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,,,,,,,,,0,1,1,1,1,condition_files/tasklistB1.csv,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/yellow_flower.png,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/red_flower.png,left,stimuli/objects/windturbine.jpg,1,4,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,0.843,0,0,0,0,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,1,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,stimuli/blue_flower.png,right,stimuli/objects/seaturtle.jpg,1,4,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,up,0,0.568,0,1,1,1,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0]",0,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,left,stimuli/objects/cannon.jpg,1,4,stimuli/grey_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,0,0.83,0,2,2,2,1,,,,,,,,
,,,,,0,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]",0,,,,,,stimuli/grey_butterfly.png,stimuli/white_butterfly.png,2,stimuli/blue_flower.png,stimuli/red_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/stool01.jpg,1,4,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,right,0,1.332,0,3,3,3,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/blue_flower.png,stimuli/green_flower.png,stimuli/yellow_flower.png,stimuli/red_flower.png,down,stimuli/objects/cruiseship.jpg,1,4,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.583,0,4,4,4,1,,,,,,,,
,,,,,1,"[0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1]",1,,,,,,stimuli/white_butterfly.png,stimuli/grey_butterfly.png,1,stimuli/red_flower.png,stimuli/blue_flower.png,stimuli/yellow_flower.png,stimuli/green_flower.png,down,stimuli/objects/escalator.jpg,1,4,stimuli/white_butterfly.png,0,8,2021-01-15_16h18.19.271,premce3DEU_ses-02_part-01_label-phase1,2020.1.2,MacIntel,60,,,,,down,1,0.622,0,5,5,5,1,,,,,,,,
