instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.26,2,0.575,0,53,53,1,1,stimuli/objects/pooltable.jpg,right,new,2,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.51,2,0.766,0,54,54,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,5.416,2,0.113,0,55,55,137,1,stimuli/objects/brownsugar.jpg,left,old,138,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.002,1,1.178,0,56,56,124,1,stimuli/objects/handheldtelescope.jpg,left,old,125,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.21,4,0.7,0,57,57,56,1,stimuli/objects/jeans01.jpg,left,old,57,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.683,3,0.643,0,58,58,100,1,stimuli/objects/macaroni01.jpg,right,new,101,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.495,2,0.108,0,59,59,37,1,stimuli/objects/golfball.jpg,left,old,38,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.602,4,1.548,0,60,60,8,1,stimuli/objects/englishcucumber.jpg,right,new,9,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.326,3,0.407,0,61,61,118,1,stimuli/objects/microwave.jpg,left,old,119,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.231,3,0.536,0,62,62,153,1,stimuli/objects/coffeemachine.jpg,left,old,154,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.952,2,0.007,0,63,63,16,1,stimuli/objects/cactus.jpg,left,old,17,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.527,2,0.682,0,64,64,133,1,stimuli/objects/sink.jpg,right,new,134,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.858,2,0.491,0,65,65,150,1,stimuli/objects/eiffeltower.jpg,right,new,151,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,4.156,2,0.387,0,66,66,53,1,stimuli/objects/honeybee.jpg,right,new,54,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.33,4,0.438,0,67,67,7,1,stimuli/objects/redonion.jpg,left,old,8,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.377,4,0.594,0,68,68,103,1,stimuli/objects/salmon.jpg,left,old,104,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.618,2,0.306,0,69,69,5,1,stimuli/objects/horse.jpg,left,old,6,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.218,3,1.792,0,70,70,4,1,stimuli/objects/skipole.jpg,right,new,5,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,4.289,2,0.504,0,71,71,148,1,stimuli/objects/peacock.jpg,right,new,149,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,4.467,1,1.523,0,72,72,98,1,stimuli/objects/handbrush02.jpg,left,old,99,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.14,2,0.383,0,73,73,14,1,stimuli/objects/canoepaddle02.jpg,left,old,15,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.728,2,0.406,0,74,74,13,1,stimuli/objects/tower.jpg,right,new,14,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.441,2,0.734,0,75,75,59,1,stimuli/objects/birdhouse.jpg,right,new,60,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.513,2,0.331,0,76,76,25,1,stimuli/objects/honeycomb.jpg,right,new,26,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.891,3,1.763,0,77,77,139,1,stimuli/objects/safe.jpg,right,new,140,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.559,3,0.747,0,78,78,112,1,stimuli/objects/tank.jpg,right,new,113,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,5.368,2,0.542,0,79,79,12,1,stimuli/objects/pigeon.jpg,right,new,13,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,5.03,3,0.863,0,80,80,105,1,stimuli/objects/gps.jpg,left,old,106,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,4.118,2,0.448,0,81,81,2,1,stimuli/objects/table01.jpg,left,old,3,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.409,3,0.816,0,82,82,11,1,stimuli/objects/cannon.jpg,left,old,12,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.693,2,0.586,0,83,83,41,1,stimuli/objects/faxmachine.jpg,right,new,42,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.058,4,1.461,0,84,84,65,1,stimuli/objects/weddingcake.jpg,left,old,66,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.678,2,0.703,0,85,85,17,1,stimuli/objects/parkingmeter.jpg,right,new,18,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.235,3,0.291,0,86,86,140,1,stimuli/objects/exitsign.jpg,left,old,141,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.507,4,0.649,0,87,87,135,1,stimuli/objects/basketball01.jpg,left,old,136,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.312,2,0.555,0,88,88,95,1,stimuli/objects/scalpel.jpg,left,old,96,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.801,4,0.514,0,89,89,82,1,stimuli/objects/crown.jpg,left,old,83,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.544,3,1.383,0,90,90,0,1,stimuli/objects/treestump.jpg,left,old,1,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.08,3,0.606,0,91,91,67,1,stimuli/objects/volleyball.jpg,left,old,68,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.418,3,1.515,0,92,92,89,1,stimuli/objects/bowlingball.jpg,right,new,90,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.11,3,0.301,0,93,93,90,1,stimuli/objects/trailer.jpg,right,new,91,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.951,4,0.467,0,94,94,97,1,stimuli/objects/dreamcatcher.jpg,left,old,98,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.293,3,1.172,0,95,95,27,1,stimuli/objects/coffeemaker.jpg,left,old,28,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.894,4,0.806,0,96,96,48,1,stimuli/objects/bowlingpin.jpg,left,old,49,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,7.813,3,0.416,0,97,97,30,1,stimuli/objects/fortunecookie.jpg,right,new,31,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.706,2,0.339,0,98,98,131,1,stimuli/objects/missile.jpg,right,new,132,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.402,2,0.322,0,99,99,87,1,stimuli/objects/filingcabinet.jpg,left,old,88,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.149,3,0.533,0,100,100,106,1,stimuli/objects/helicopter.jpg,right,new,107,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.776,3,0.183,0,101,101,152,1,stimuli/objects/urinal.jpg,left,old,153,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.889,3,0.438,0,102,102,85,1,stimuli/objects/bridge.jpg,right,new,86,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.754,3,0.386,0,103,103,6,1,stimuli/objects/pumpkin.jpg,left,old,7,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.767,4,0.579,0,104,104,113,1,stimuli/objects/shoppingcart.jpg,right,new,114,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.623,3,0.312,0,105,105,83,1,stimuli/objects/flugglehorn.jpg,right,new,84,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.353,3,0.852,0,106,106,39,1,stimuli/objects/electrictoothbrush01c.jpg,right,new,40,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.799,4,0.451,0,107,107,127,1,stimuli/objects/sausage.jpg,left,old,128,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.933,2,0.353,0,108,108,99,1,stimuli/objects/waterfountain02.jpg,left,old,100,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.222,3,0.404,0,109,109,40,1,stimuli/objects/cremebrulee.jpg,left,old,41,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.836,2,0.338,0,110,110,136,1,stimuli/objects/wheat.jpg,right,new,137,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.768,3,0.792,0,111,111,120,1,stimuli/objects/panda.jpg,left,old,121,,,,,,,,
,,,,,,,,10,2021-01-15_15h10.03.937,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.562,2,0.39,0,112,112,10,1,stimuli/objects/tablesaw.jpg,right,new,11,,,,,,,,
