instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.306,3,1.463,0,7,7,91,1,stimuli/objects/eyepatch.jpg,left,old,92,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.067,2,1.046,0,8,8,37,1,stimuli/objects/golfball.jpg,left,old,38,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.866,3,1.237,0,9,9,149,1,stimuli/objects/dolly01.jpg,right,new,150,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.32,2,1.347,0,10,10,26,1,stimuli/objects/sledgehammer.jpg,right,new,27,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.301,3,1.108,0,11,11,60,1,stimuli/objects/banjo.jpg,right,new,61,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.937,3,1.797,0,12,12,85,1,stimuli/objects/bridge.jpg,right,new,86,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.111,3,0.731,0,13,13,23,1,stimuli/objects/lollipop04.jpg,right,new,24,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.702,4,1.678,0,14,14,52,1,stimuli/objects/turkey.jpg,right,new,53,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.544,4,2.278,0,15,15,152,1,stimuli/objects/urinal.jpg,left,old,153,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.111,3,1.073,0,16,16,98,1,stimuli/objects/handbrush02.jpg,left,old,99,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.086,3,2.202,0,17,17,62,1,stimuli/objects/trophy01.jpg,left,old,63,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.557,3,0.319,0,18,18,51,1,stimuli/objects/road02.jpg,right,new,52,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.624,3,0.553,0,19,19,2,1,stimuli/objects/table01.jpg,left,old,3,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.08,4,0.683,0,20,20,33,1,stimuli/objects/caribou02.jpg,right,new,34,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.139,2,1.376,0,21,21,80,1,stimuli/objects/tree.jpg,right,new,81,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.052,4,0.806,0,22,22,76,1,stimuli/objects/morningstar.jpg,right,new,77,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.007,3,1.038,0,23,23,70,1,stimuli/objects/balcony02.jpg,left,old,71,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.383,3,1.3,0,24,24,151,1,stimuli/objects/contactlens.jpg,left,old,152,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.343,3,0.374,0,25,25,5,1,stimuli/objects/horse.jpg,left,old,6,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.324,2,1.491,0,26,26,1,1,stimuli/objects/pooltable.jpg,right,new,2,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.358,4,0.634,0,27,27,103,1,stimuli/objects/salmon.jpg,left,old,104,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.339,4,1.186,0,28,28,146,1,stimuli/objects/ant.jpg,right,new,147,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.521,2,1.252,0,29,29,118,1,stimuli/objects/microwave.jpg,left,old,119,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.508,3,0.445,0,30,30,16,1,stimuli/objects/cactus.jpg,left,old,17,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.793,3,0.412,0,31,31,6,1,stimuli/objects/pumpkin.jpg,left,old,7,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.08,3,0.383,0,32,32,141,1,stimuli/objects/stroller.jpg,right,new,142,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.583,3,0.62,0,33,33,110,1,stimuli/objects/foosballtable.jpg,right,new,111,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.216,4,0.439,0,34,34,130,1,stimuli/objects/tulip02.jpg,left,old,131,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.243,4,0.422,0,35,35,113,1,stimuli/objects/shoppingcart.jpg,right,new,114,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.479,4,0.297,0,36,36,139,1,stimuli/objects/safe.jpg,right,new,140,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.754,4,0.09,0,37,37,89,1,stimuli/objects/bowlingball.jpg,right,new,90,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.224,4,1.238,0,38,38,53,1,stimuli/objects/honeybee.jpg,right,new,54,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.632,4,0.78,0,39,39,27,1,stimuli/objects/coffeemaker.jpg,left,old,28,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,5.871,2,2.106,0,40,40,137,1,stimuli/objects/brownsugar.jpg,left,old,138,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,6.414,2,1.279,0,41,41,28,1,stimuli/objects/seaturtle.jpg,left,old,29,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.534,2,1.221,0,42,42,158,1,stimuli/objects/watercooler.jpg,right,new,159,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.81,2,0.411,0,43,43,88,1,stimuli/objects/jackrabbit.jpg,left,old,89,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.181,2,0.786,0,44,44,115,1,stimuli/objects/lantern03.jpg,left,old,116,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,7.986,3,0.521,0,45,45,119,1,stimuli/objects/kite.jpg,right,new,120,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.01,2,3.594,0,46,46,48,1,stimuli/objects/bowlingpin.jpg,left,old,49,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.227,2,1.279,0,47,47,150,1,stimuli/objects/eiffeltower.jpg,right,new,151,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.399,2,1.431,0,48,48,9,1,stimuli/objects/rose.jpg,right,new,10,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.099,3,0.293,0,49,49,124,1,stimuli/objects/handheldtelescope.jpg,left,old,125,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.539,3,0.024,0,50,50,18,1,stimuli/objects/pingpongtable.jpg,right,new,19,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.47,3,0.263,0,51,51,143,1,stimuli/objects/faucet.jpg,right,new,144,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.933,3,0.099,0,52,52,31,1,stimuli/objects/file.jpg,left,old,32,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.43,3,1.005,0,53,53,11,1,stimuli/objects/cannon.jpg,left,old,12,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.293,3,0.61,0,54,54,44,1,stimuli/objects/artichoke01b.jpg,left,old,45,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.617,3,1.543,0,55,55,154,1,stimuli/objects/curtain.jpg,right,new,155,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.616,3,0.548,0,56,56,120,1,stimuli/objects/panda.jpg,left,old,121,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.646,3,0.487,0,57,57,114,1,stimuli/objects/star.jpg,left,old,115,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.025,3,0.025,0,58,58,59,1,stimuli/objects/birdhouse.jpg,right,new,60,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.015,3,0.404,0,59,59,55,1,stimuli/objects/drumstick.jpg,right,new,56,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.983,3,0.256,0,60,60,30,1,stimuli/objects/fortunecookie.jpg,right,new,31,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.596,3,0.47,0,61,61,123,1,stimuli/objects/lintroller.jpg,left,old,124,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.518,3,0.349,0,62,62,10,1,stimuli/objects/tablesaw.jpg,right,new,11,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.864,3,0.134,0,63,63,138,1,stimuli/objects/cow.jpg,right,new,139,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.869,4,1.32,0,64,64,78,1,stimuli/objects/monarchbutterfly.jpg,left,old,79,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.442,3,2.392,0,65,65,99,1,stimuli/objects/waterfountain02.jpg,left,old,100,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.931,3,0.618,0,66,66,63,1,stimuli/objects/toasteroven.jpg,right,new,64,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.147,3,0.334,0,67,67,129,1,stimuli/objects/lawnmower.jpg,right,new,130,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.628,3,0.322,0,68,68,3,1,stimuli/objects/vacuumcleaner01.jpg,left,old,4,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.631,3,0.373,0,69,69,96,1,stimuli/objects/awning.jpg,right,new,97,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.981,3,0.308,0,70,70,125,1,stimuli/objects/freezer02.jpg,right,new,126,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.617,3,0.329,0,71,71,35,1,stimuli/objects/skihelmet01.jpg,left,old,36,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.584,3,0.13,0,72,72,50,1,stimuli/objects/lionstatue.jpg,left,old,51,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.59,3,0.592,0,73,73,42,1,stimuli/objects/snowshoe.jpg,right,new,43,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,3.28,2,0.855,0,74,74,100,1,stimuli/objects/macaroni01.jpg,right,new,101,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.344,3,0.397,0,75,75,20,1,stimuli/objects/accordion01.jpg,right,new,21,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.304,3,0.523,0,76,76,92,1,stimuli/objects/armchair02.jpg,right,new,93,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.577,3,0.436,0,77,77,58,1,stimuli/objects/beaver.jpg,left,old,59,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,4.77,4,0.801,0,78,78,109,1,stimuli/objects/webcam.jpg,right,new,110,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.564,4,1.437,0,79,79,13,1,stimuli/objects/tower.jpg,right,new,14,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.788,4,0.583,0,80,80,135,1,stimuli/objects/basketball01.jpg,left,old,136,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.029,4,1.839,0,81,81,127,1,stimuli/objects/sausage.jpg,left,old,128,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.906,3,0.025,0,82,82,133,1,stimuli/objects/sink.jpg,right,new,134,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.429,3,0.029,0,83,83,66,1,stimuli/objects/shipinabottle.jpg,right,new,67,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.069,3,1.013,0,84,84,126,1,stimuli/objects/bat.jpg,right,new,127,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.248,3,0.551,0,85,85,34,1,stimuli/objects/aquarium.jpg,left,old,35,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.278,3,0.576,0,86,86,56,1,stimuli/objects/jeans01.jpg,left,old,57,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.698,3,0.456,0,87,87,102,1,stimuli/objects/forklift.jpg,left,old,103,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.996,3,0.468,0,88,88,68,1,stimuli/objects/cuttlefish.jpg,left,old,69,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.368,4,0.002,0,89,89,112,1,stimuli/objects/tank.jpg,right,new,113,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.717,2,1.169,0,90,90,12,1,stimuli/objects/pigeon.jpg,right,new,13,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.129,2,1.537,0,91,91,73,1,stimuli/objects/guitarcase.jpg,right,new,74,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.962,3,0.628,0,92,92,77,1,stimuli/objects/fishskeleton.jpg,left,old,78,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.067,2,1.366,0,93,93,104,1,stimuli/objects/porcupine.jpg,left,old,105,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.736,3,1.262,0,94,94,38,1,stimuli/objects/pig.jpg,right,new,39,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.832,3,0.813,0,95,95,121,1,stimuli/objects/riverotter.jpg,right,new,122,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.647,3,0.641,0,96,96,105,1,stimuli/objects/gps.jpg,left,old,106,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.099,2,0.476,0,97,97,132,1,stimuli/objects/shower.jpg,left,old,133,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.626,3,0.597,0,98,98,54,1,stimuli/objects/toynutcracker.jpg,right,new,55,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.705,2,0.779,0,99,99,24,1,stimuli/objects/icecube02.jpg,right,new,25,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.647,2,0.725,0,100,100,45,1,stimuli/objects/fridge.jpg,left,old,46,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,2.301,2,1.62,0,101,101,74,1,stimuli/objects/windturbine.jpg,left,old,75,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.919,2,0.896,0,102,102,19,1,stimuli/objects/crosscountryski.jpg,right,new,20,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.503,4,1.476,0,103,103,106,1,stimuli/objects/helicopter.jpg,right,new,107,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,3.806,3,1.745,0,104,104,131,1,stimuli/objects/missile.jpg,right,new,132,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.666,2,1.341,0,105,105,86,1,stimuli/objects/chimney.jpg,right,new,87,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.821,4,1.557,0,106,106,93,1,stimuli/objects/discoball.jpg,right,new,94,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,1.361,4,0.45,0,107,107,64,1,stimuli/objects/dalmatian.jpg,left,old,65,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,2.634,4,0.427,0,108,108,43,1,stimuli/objects/ostrich.jpg,right,new,44,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,left,1.919,3,0.502,0,109,109,147,1,stimuli/objects/toiletbrush.jpg,right,new,148,,,,,,,,
,,,,,,,,5,2020-12-18_16h43.28.740,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,MacIntel,60,right,0.769,3,2.513,0,110,110,65,1,stimuli/objects/weddingcake.jpg,left,old,66,,,,,,,,
