instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,corr_ans,type,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.005,4,0.433,0,7,7,147,1,stimuli/objects/bleachers.jpg,left,old,308,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.987,1,0.549,0,8,8,26,1,stimuli/objects/schoolbus.jpg,right,new,187,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.055,4,0.488,0,9,9,7,1,stimuli/objects/bolt01a.jpg,left,old,168,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.607,3,0.601,0,10,10,97,1,stimuli/objects/greywolf.jpg,left,old,258,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.488,2,1.352,0,11,11,73,1,stimuli/objects/barrel01.jpg,left,old,234,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.074,4,0.948,0,12,12,67,1,stimuli/objects/snowshovel.jpg,left,old,228,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.854,4,0.431,0,13,13,117,1,stimuli/objects/fingerprint.jpg,left,old,278,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.936,3,1.352,0,14,14,131,1,stimuli/objects/boxingglove01.jpg,right,new,292,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,5.415,1,0.714,0,15,15,61,1,stimuli/objects/parrot01.jpg,right,new,222,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.044,3,1.189,0,16,16,89,1,stimuli/objects/cruiseship.jpg,left,old,250,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,4.59,1,0.834,0,17,17,19,1,stimuli/objects/zipper.jpg,right,new,180,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.752,1,0.363,0,18,18,121,1,stimuli/objects/shield02.jpg,right,new,282,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.326,4,0.67,0,19,19,137,1,stimuli/objects/waterfall.jpg,right,new,298,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.405,3,0.411,0,20,20,47,1,stimuli/objects/candycane01a.jpg,left,old,208,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.937,3,0.982,0,21,21,136,1,stimuli/objects/mouse.jpg,right,new,297,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.321,3,0.51,0,22,22,33,1,stimuli/objects/noparkingsign.jpg,right,new,194,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.915,4,0.465,0,23,23,68,1,stimuli/objects/drumset.jpg,right,new,229,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.842,2,0.316,0,24,24,13,1,stimuli/objects/sailboat.jpg,left,old,174,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.478,4,0.332,0,25,25,62,1,stimuli/objects/painting.jpg,right,new,223,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.308,2,0.839,0,26,26,125,1,stimuli/objects/whiteout.jpg,left,old,286,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.155,4,0.397,0,27,27,53,1,stimuli/objects/parachute.jpg,right,new,214,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.073,4,0.6,0,28,28,2,1,stimuli/objects/moon.jpg,left,old,163,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.638,2,0.981,0,29,29,154,1,stimuli/objects/frisbee.jpg,left,old,315,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.09,4,0.365,0,30,30,14,1,stimuli/objects/ipad02.jpg,left,old,175,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.69,3,1.188,0,31,31,9,1,stimuli/objects/flag.jpg,right,new,170,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,3.035,4,0.429,0,32,32,94,1,stimuli/objects/scorpion.jpg,right,new,255,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.704,3,1.245,0,33,33,11,1,stimuli/objects/dolphin01.jpg,left,old,172,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,8.331,2,0.72,0,34,34,127,1,stimuli/objects/shelf.jpg,right,new,288,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.875,4,0.564,0,35,35,91,1,stimuli/objects/shed02.jpg,right,new,252,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.175,4,0.334,0,36,36,140,1,stimuli/objects/treadmill.jpg,left,old,301,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.109,2,0.3,0,37,37,108,1,stimuli/objects/cork02.jpg,left,old,269,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.845,4,0.326,0,38,38,142,1,stimuli/objects/lightswitch01.jpg,left,old,303,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.91,1,0.008,0,39,39,46,1,stimuli/objects/kneepad01c.jpg,right,new,207,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.021,2,0.415,0,40,40,27,1,stimuli/objects/tombstone.jpg,right,new,188,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.908,1,0.388,0,41,41,120,1,stimuli/objects/airhockeytable.jpg,right,new,281,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.679,2,1.668,0,42,42,105,1,stimuli/objects/beerbottle.jpg,left,old,266,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.525,4,0.705,0,43,43,40,1,stimuli/objects/beehive.jpg,right,new,201,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.139,4,0.517,0,44,44,75,1,stimuli/objects/bookshelf.jpg,left,old,236,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.828,3,0.318,0,45,45,45,1,stimuli/objects/siamesecat.jpg,right,new,206,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.82,3,0.401,0,46,46,79,1,stimuli/objects/polarbear.jpg,left,old,240,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.806,3,0.349,0,47,47,60,1,stimuli/objects/hammerheadshark.jpg,right,new,221,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.939,3,0.303,0,48,48,146,1,stimuli/objects/tie02.jpg,left,old,307,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.589,4,0.382,0,49,49,130,1,stimuli/objects/pirateflag.jpg,left,old,291,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.924,4,0.263,0,50,50,139,1,stimuli/objects/locomotive.jpg,left,old,300,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.638,2,1.695,0,51,51,37,1,stimuli/objects/football.jpg,left,old,198,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.923,4,0.379,0,52,52,64,1,stimuli/objects/trojanhorse.jpg,right,new,225,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.746,1,1.571,0,53,53,112,1,stimuli/objects/hotdog.jpg,left,old,273,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.271,3,1.497,0,54,54,80,1,stimuli/objects/floorlamp.jpg,right,new,241,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.455,4,1.786,0,55,55,109,1,stimuli/objects/spiderweb.jpg,right,new,270,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.675,4,0.334,0,56,56,93,1,stimuli/objects/slushiemachine.jpg,right,new,254,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.956,1,0.285,0,57,57,153,1,stimuli/objects/fluorescentlightbulb.jpg,left,old,314,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.491,1,0.25,0,58,58,42,1,stimuli/objects/asianelephant.jpg,left,old,203,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.093,1,1.481,0,59,59,123,1,stimuli/objects/ironingboard01.jpg,left,old,284,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.938,1,0.335,0,60,60,155,1,stimuli/objects/fishingrod.jpg,left,old,316,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.705,1,0.218,0,61,61,18,1,stimuli/objects/showerhead01.jpg,left,old,179,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.93,4,1.301,0,62,62,145,1,stimuli/objects/rooster.jpg,right,new,306,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.123,1,1.367,0,63,63,4,1,stimuli/objects/blender.jpg,left,old,165,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.656,2,0.901,0,64,64,58,1,stimuli/objects/tricycle.jpg,left,old,219,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.94,1,0.315,0,65,65,17,1,stimuli/objects/saltshaker03a.jpg,right,new,178,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.84,1,0.497,0,66,66,150,1,stimuli/objects/strap.jpg,right,new,311,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.506,4,1.05,0,67,67,90,1,stimuli/objects/battleaxe.jpg,left,old,251,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.638,4,0.664,0,68,68,152,1,stimuli/objects/harmonica.jpg,right,new,313,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.842,4,0.301,0,69,69,1,1,stimuli/objects/tent.jpg,left,old,162,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.541,2,0.77,0,70,70,99,1,stimuli/objects/bacon.jpg,left,old,260,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.324,4,0.25,0,71,71,114,1,stimuli/objects/cymbal.jpg,left,old,275,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.076,1,0.431,0,72,72,51,1,stimuli/objects/kangaroo01.jpg,right,new,212,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.765,2,0.087,0,73,73,0,1,stimuli/objects/hulahoop.jpg,left,old,161,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,4.844,1,0.551,0,74,74,24,1,stimuli/objects/jaguar.jpg,left,old,185,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.039,2,0.965,0,75,75,35,1,stimuli/objects/xylophone.jpg,left,old,196,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.579,4,1.066,0,76,76,74,1,stimuli/objects/turnstile.jpg,right,new,235,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.857,4,0.315,0,77,77,133,1,stimuli/objects/kiwi03.jpg,right,new,294,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.174,2,0.131,0,78,78,32,1,stimuli/objects/cross01.jpg,right,new,193,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.995,2,0.258,0,79,79,148,1,stimuli/objects/snowglobe.jpg,left,old,309,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.48,4,0.384,0,80,80,87,1,stimuli/objects/chipmunk.jpg,left,old,248,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.955,4,0.531,0,81,81,82,1,stimuli/objects/duck01.jpg,left,old,243,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.445,2,1.988,0,82,82,128,1,stimuli/objects/chime.jpg,left,old,289,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.192,4,0.357,0,83,83,38,1,stimuli/objects/bread.jpg,right,new,199,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.056,1,0.317,0,84,84,78,1,stimuli/objects/hockeypuck.jpg,left,old,239,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.391,4,1.416,0,85,85,34,1,stimuli/objects/shelves.jpg,left,old,195,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.456,2,0.264,0,86,86,15,1,stimuli/objects/stool01.jpg,left,old,176,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.244,1,0.35,0,87,87,96,1,stimuli/objects/hockeystick.jpg,left,old,257,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.072,4,0.883,0,88,88,21,1,stimuli/objects/gorilla.jpg,right,new,182,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.36,1,0.316,0,89,89,54,1,stimuli/objects/acousticguitar02.jpg,right,new,215,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.726,1,0.518,0,90,90,132,1,stimuli/objects/windshieldwiper02.jpg,left,old,293,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.438,4,0.314,0,91,91,65,1,stimuli/objects/spacerover.jpg,right,new,226,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.736,1,1.307,0,92,92,134,1,stimuli/objects/bikelock.jpg,right,new,295,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.775,4,0.217,0,93,93,98,1,stimuli/objects/cashregister01.jpg,left,old,259,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,3.791,1,0.387,0,94,94,107,1,stimuli/objects/tambourine03.jpg,right,new,268,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.089,4,0.649,0,95,95,29,1,stimuli/objects/steeringwheel.jpg,right,new,190,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.097,4,0.278,0,96,96,111,1,stimuli/objects/jellybean.jpg,left,old,272,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.5,4,0.317,0,97,97,81,1,stimuli/objects/raccoon.jpg,right,new,242,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,0.923,4,0.33,0,98,98,8,1,stimuli/objects/cloud.jpg,left,old,169,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.759,4,0.333,0,99,99,124,1,stimuli/objects/swing.jpg,right,new,285,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.94,4,0.166,0,100,100,85,1,stimuli/objects/skiboot01a.jpg,left,old,246,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.659,4,0.352,0,101,101,39,1,stimuli/objects/desktopcomputer.jpg,left,old,200,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.387,4,0.44,0,102,102,122,1,stimuli/objects/lip.jpg,right,new,283,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.862,4,0.299,0,103,103,144,1,stimuli/objects/walkietalkie.jpg,right,new,305,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.522,4,0.351,0,104,104,56,1,stimuli/objects/toyanimal05.jpg,left,old,217,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.081,3,0.854,0,105,105,31,1,stimuli/objects/horseshoe.jpg,right,new,192,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.907,2,0.277,0,106,106,158,1,stimuli/objects/bowrake.jpg,right,new,319,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,1.428,3,0.36,0,107,107,156,1,stimuli/objects/shovel01.jpg,left,old,317,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,1.176,4,0.248,0,108,108,71,1,stimuli/objects/tennisracket.jpg,right,new,232,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,left,2.439,2,0.75,0,109,109,59,1,stimuli/objects/nosmokingsign.jpg,right,new,220,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.986,4,0.246,0,110,110,83,1,stimuli/objects/recyclingbin.jpg,left,old,244,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,0.815,4,0.268,0,111,111,12,1,stimuli/objects/musicsheet.jpg,right,new,173,,,,,,,,
,,,,,,,,7,2020-12-22_15h56.46.254,premce3DEU_ses-02_part-02_label-phase2,2020.1.2,Win32,60,right,2.857,1,0.3,0,112,112,52,1,stimuli/objects/acorn.jpg,left,old,213,,,,,,,,
