"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","P1","P2","P3","P4","Prob","Delta","uncertainty","uncertainty2","CPP","Delta1","Delta2","Delta3","Delta4"
2,2,5,"blue_flower",3,0,0.272727272727273,1.40441,11,0,11,1,2,1,"shelf.jpg",1,0,0,0.966360530967996,0,0.0930978567928998,0.0930978567928998,0.7207064296213,0.0930978567928998,0.0930978567928998,NA,0.910354538980382,0.899120232012353,0.504914647728647,0,0,0.0592071664299426,0
2,1,4,"blue_flower",1,1,0.333333333333333,0.535765,12,0,12,1,2,1,"foosballtable.jpg",1,0.966360530967996,0,0,0,0.7207064296213,0.0930978567928998,0.0930978567928998,0.0930978567928998,0.7207064296213,NA,0.910354538980382,0.899120232012353,0.504914647728647,0.0592071664299426,0,0,0
2,1,4,"blue_flower",1,1,0.384615384615385,1.227495,13,0,13,1,2,1,"tennisracket.jpg",1,0.980887214420333,0,0,0,0.731763408899132,0.0894121970336226,0.0894121970336226,0.0894121970336226,0.731763408899132,NA,0.906491939142222,0.876185029808076,0.527386593755205,0.0336394690320039,0,0,0
2,2,3,"red_flower",3,1,0.428571428571429,1.59228,14,0,14,1,2,1,"wheat.jpg",3,0,0,0.980887214420333,0,0.0894121970336226,0.0894121970336226,0.731763408899132,0.0894121970336226,0.731763408899132,NA,0.906491939142222,0.876185029808076,0.527386593755205,0,0,0.0336394690320039,0
2,1,4,"blue_flower",1,1,0.466666666666667,1.43778,15,0,15,1,2,1,"tire.jpg",1,0.98914077471714,0,0,0,0.737920633824005,0.0873597887253316,0.0873597887253316,0.0873597887253316,0.737920633824005,NA,0.904316648846016,0.863144263999315,0.539983318504062,0.0191127855796669,0,0,0
2,1,4,"yellow_flower",1,0,0,0.89249,16,2,1,0,0,1,"handbrush02.jpg",4,0.993830162890052,0,0,0,0.741378083093522,0.0862073056354925,0.0862073056354925,0.0862073056354925,0.0862073056354925,NA,0.903087685498774,0.855735760582797,0.547078184979598,0.01085922528286,0,0,0
2,1,4,"green_flower",1,0,0,1.00008,17,2,2,0,0,1,"treadmill.jpg",2,0.996494511443337,0,0,0,0.743329204554195,0.0855569318152683,0.0855569318152683,0.0855569318152683,0.0855569318152683,NA,0.902391806062127,0.851527479974173,0.551087980779822,0.0061698371099479,0,0,0
2,2,2,"red_flower",3,1,0.333333333333333,1.709635,18,2,3,0,0,1,"shower.jpg",3,0,0,0.98914077471714,0,0.0873597887253316,0.0873597887253316,0.737920633824005,0.0873597887253316,0.737920633824005,NA,0.904316648846016,0.863144263999315,0.539983318504062,0,0,0.0191127855796669,0
2,1,4,"blue_flower",1,1,0.5,0.429325,19,2,4,0,0,1,"skateboard.jpg",1,0.998008302358407,0,0,0,0.744433461880676,0.0851888460397747,0.0851888460397747,0.0851888460397747,0.744433461880676,NA,0.901997220926104,0.849136924508002,0.553359133063289,0.00350548855666288,0,0,0
2,1,3,"blue_flower",1,1,0.6,0.550235,20,2,5,0,0,1,"barrel01.jpg",1,0.998868386123245,0,0,0,0.745059471227823,0.0849801762573923,0.0849801762573923,0.0849801762573923,0.745059471227823,NA,0.901773290264202,0.847778860420675,0.554647201473114,0.00199169764159268,0,0,0
2,1,4,"blue_flower",1,1,0.666666666666667,0.936505,21,2,6,0,0,1,"xylophone.jpg",1,0.999357056041377,0,0,0,0.745414698451291,0.0848617671829031,0.0848617671829031,0.0848617671829031,0.745414698451291,NA,0.901646144945344,0.847007313500506,0.555378281073566,0.00113161387675509,0,0,0
2,2,5,"red_flower",3,1,0.714285714285714,0.984575,22,2,7,0,0,1,"forklift.jpg",3,0,0,0.993830162890052,0,0.0862073056354925,0.0862073056354925,0.741378083093522,0.0862073056354925,0.741378083093522,NA,0.903087685498774,0.855735760582797,0.547078184979598,0,0,0.01085922528286,0
2,2,4,"red_flower",3,1,0.75,0.50491,23,2,8,0,0,1,"scalpel.jpg",3,0,0,0.996494511443337,0,0.0855569318152683,0.0855569318152683,0.743329204554195,0.0855569318152683,0.743329204554195,NA,0.902391806062127,0.851527479974173,0.551087980779822,0,0,0.0061698371099479,0
2,1,5,"blue_flower",1,1,0.777777777777778,0.67293,24,2,9,0,0,1,"sailboat.jpg",1,0.999634701427386,0,0,0,0.745616381052423,0.0847945396491923,0.0847945396491923,0.0847945396491923,0.745616381052423,NA,0.901573932730286,0.846568966750307,0.555793409842535,0.000642943958622522,0,0,0
2,1,2,"blue_flower",1,1,0.8,1.51986,25,2,10,0,0,1,"snowman.jpg",1,0.999792449955607,0,0,0,0.74573092324325,0.0847563589189165,0.0847563589189165,0.0847563589189165,0.74573092324325,NA,0.901532913101071,0.846319919719607,0.556029192227515,0.000365298572614359,0,0,0
2,2,2,"red_flower",3,1,0.818181818181818,0.72473,26,2,11,0,0,1,"stool01.jpg",3,0,0,0.998008302358407,0,0.0851888460397747,0.0851888460397747,0.744433461880676,0.0851888460397747,0.744433461880676,NA,0.901997220926104,0.849136924508002,0.553359133063289,0,0,0.00350548855666288,0
2,2,3,"red_flower",3,1,0.833333333333333,1.93107,27,2,12,0,0,1,"butterfly1.jpg",3,0,0,0.998868386123245,0,0.0849801762573923,0.0849801762573923,0.745059471227823,0.0849801762573923,0.745059471227823,NA,0.901773290264202,0.847778860420675,0.554647201473114,0,0,0.00199169764159268,0
2,1,3,"blue_flower",1,1,0.846153846153846,1.63175,28,2,13,0,1,1,"desktopcomputer.jpg",1,0.999882077226256,0,0,0,0.745795987019758,0.0847346709934138,0.0847346709934138,0.0847346709934138,0.745795987019758,NA,0.901509610027725,0.846178421904421,0.556163129951356,0.000207550044392657,0,0,0
2,1,5,"red_flower",1,0,0.785714285714286,1.459175,29,2,14,0,1,1,"triangle.jpg",3,0.999933000348865,0,0,0,0.745832949123349,0.084722350292217,0.084722350292217,0.084722350292217,0.084722350292217,NA,0.901496370951083,0.84609802841558,0.556239220443305,0.000117922773743895,0,0,0
2,1,5,"blue_flower",1,1,0.8,0.878775,30,2,15,0,1,1,"dartboard.jpg",1,0.999961933110037,0,0,0,0.745853948136848,0.0847153506210507,0.0847153506210507,0.0847153506210507,0.745853948136848,NA,0.901488849263485,0.846052351831972,0.556282449754199,6.69996511354354e-05,0,0,0
2,2,5,"blue_flower",3,0,0.75,0.782865,31,2,16,0,1,1,"electricguitar01.jpg",1,0,0,0.999357056041377,0,0.0848617671829031,0.0848617671829031,0.745414698451291,0.0848617671829031,0.0848617671829031,NA,0.901646144945344,0.847007313500506,0.555378281073566,0,0,0.00113161387675509,0
2,2,2,"red_flower",3,1,0.764705882352941,1.115775,32,2,17,0,1,1,"doubledoors.jpg",3,0,0,0.999634701427386,0,0.0847945396491923,0.0847945396491923,0.745616381052423,0.0847945396491923,0.745616381052423,NA,0.901573932730286,0.846568966750307,0.555793409842535,0,0,0.000642943958622522,0
2,2,5,"red_flower",3,1,0.777777777777778,0.55015,33,2,18,0,1,1,"waterfountain02.jpg",3,0,0,0.999792449955607,0,0.0847563589189165,0.0847563589189165,0.74573092324325,0.0847563589189165,0.74573092324325,NA,0.901532913101071,0.846319919719607,0.556029192227515,0,0,0.000365298572614359,0
2,2,3,"red_flower",3,1,0.789473684210526,0.573515,34,2,19,1,1,1,"skiboot01a.jpg",3,0,0,0.999882077226256,0,0.0847346709934138,0.0847346709934138,0.745795987019758,0.0847346709934138,0.745795987019758,NA,0.901509610027725,0.846178421904421,0.556163129951356,0,0,0.000207550044392657,0
2,2,3,"red_flower",3,1,0.8,0.5883,35,2,20,1,1,1,"rockingchair.jpg",3,0,0,0.999933000348865,0,0.084722350292217,0.084722350292217,0.745832949123349,0.084722350292217,0.745832949123349,NA,0.901496370951083,0.84609802841558,0.556239220443305,0,0,0.000117922773743895,0
2,2,4,"red_flower",3,1,0.80952380952381,1.24097,36,2,21,1,1,1,"trophy01.jpg",3,0,0,0.999961933110037,0,0.0847153506210507,0.0847153506210507,0.745853948136848,0.0847153506210507,0.745853948136848,NA,0.901488849263485,0.846052351831972,0.556282449754199,0,0,6.69996511354354e-05,0
2,2,3,"red_flower",3,1,0.818181818181818,0.988135,37,2,22,1,1,1,"fridge.jpg",3,0,0,0.999978371706615,0,0.0847113738192634,0.0847113738192634,0.74586587854221,0.0847113738192634,0.74586587854221,NA,0.901484575796655,0.84602640004531,0.556307010291266,0,0,3.80668899632175e-05,0
2,1,3,"blue_flower",1,1,0.826086956521739,0.48223,38,2,23,1,1,1,"filingcabinet.jpg",1,0.999978371706615,0,0,0,0.74586587854221,0.0847113738192634,0.0847113738192634,0.0847113738192634,0.74586587854221,NA,0.901484575796655,0.84602640004531,0.556307010291266,3.80668899632175e-05,0,0,0
2,2,5,"red_flower",3,1,0.833333333333333,1.285795,39,2,24,1,1,1,"crown.jpg",3,0,0,0.999987711549979,0,0.0847091143925365,0.0847091143925365,0.74587265682239,0.0847091143925365,0.74587265682239,NA,0.901482147791423,0.84601165515889,0.556320964461444,0,0,2.16282933853673e-05,0
2,1,4,"blue_flower",1,1,0.84,0.433035,40,2,25,1,2,1,"file.jpg",1,0.999987711549979,0,0,0,0.74587265682239,0.0847091143925365,0.0847091143925365,0.0847091143925365,0.74587265682239,NA,0.901482147791423,0.84601165515889,0.556320964461444,2.16282933853673e-05,0,0,0
2,2,5,"red_flower",3,1,0.846153846153846,0.870485,41,2,26,1,2,1,"blender.jpg",3,0,0,0.999993018126709,0,0.0847078306819313,0.0847078306819313,0.745876507954206,0.0847078306819313,0.745876507954206,NA,0.90148076829269,0.846003277630723,0.556328892649211,0,0,1.22884500208809e-05,0
2,1,3,"blue_flower",1,1,0.851851851851852,0.61911,42,2,27,1,2,1,"sandcastle.jpg",1,0.999993018126709,0,0,0,0.745876507954206,0.0847078306819313,0.0847078306819313,0.0847078306819313,0.745876507954206,NA,0.90148076829269,0.846003277630723,0.556328892649211,1.22884500208809e-05,0,0,0
2,2,3,"red_flower",3,1,0.857142857142857,0.616875,43,2,28,1,2,1,"crab01.jpg",3,0,0,0.999996033140504,0,0.0847071013275734,0.0847071013275734,0.74587869601728,0.0847071013275734,0.74587869601728,NA,0.901479984512357,0.845998517810714,0.556333397142805,0,0,6.98187329095656e-06,0
2,1,4,"blue_flower",1,1,0.862068965517241,0.998295,44,2,29,1,2,1,"butterfly1.jpg",1,0.999996033140504,0,0,0,0.74587869601728,0.0847071013275734,0.0847071013275734,0.0847071013275734,0.74587869601728,NA,0.901479984512357,0.845998517810714,0.556333397142805,6.98187329095656e-06,0,0,0
2,2,4,"red_flower",3,1,0.866666666666667,0.878635,45,2,30,1,2,1,"doghouse.jpg",3,0,0,0.99999774616731,0,0.084706686935438,0.084706686935438,0.745879939193686,0.084706686935438,0.745879939193686,NA,0.901479539196465,0.845995813446007,0.556335956431234,0,0,3.9668594955522e-06,0
2,1,3,"blue_flower",1,1,0.870967741935484,1.05154,46,2,31,1,2,1,"chime.jpg",1,0.99999774616731,0,0,0,0.745879939193686,0.084706686935438,0.084706686935438,0.084706686935438,0.745879939193686,NA,0.901479539196465,0.845995813446007,0.556335956431234,3.9668594955522e-06,0,0,0
2,1,2,"blue_flower",1,1,0.875,0.874645,47,2,32,1,2,1,"contactlens.jpg",1,0.999998719450034,0,0,0,0.745880645521838,0.0847064514927206,0.0847064514927206,0.0847064514927206,0.745880645521838,NA,0.901479286183679,0.845994276919547,0.556337410527576,2.25383268959156e-06,0,0,0
2,1,4,"blue_flower",1,1,0.878787878787879,1.315535,48,2,33,1,2,1,"snowglobe.jpg",1,0.999999272435694,0,0,0,0.745881046832546,0.0847063177224847,0.0847063177224847,0.0847063177224847,0.745881046832546,NA,0.901479142430654,0.845993403918312,0.556338236693964,1.28054996606508e-06,0,0,0
2,2,5,"red_flower",3,1,0.882352941176471,0.584235,49,2,34,1,2,1,"beerbottle.jpg",3,0,0,0.999998719450034,0,0.0847064514927206,0.0847064514927206,0.745880645521838,0.0847064514927206,0.745880645521838,NA,0.901479286183679,0.845994276919547,0.556337410527576,0,0,2.25383268959156e-06,0
2,2,4,"red_flower",3,1,0.885714285714286,1.285815,50,2,35,1,2,1,"salmon.jpg",3,0,0,0.999999272435694,0,0.0847063177224847,0.0847063177224847,0.745881046832546,0.0847063177224847,0.745881046832546,NA,0.901479142430654,0.845993403918312,0.556338236693964,0,0,1.28054996606508e-06,0
2,1,5,"blue_flower",1,1,0.888888888888889,1.362765,51,2,36,1,2,1,"microwave.jpg",1,0.999999586623066,0,0,0,0.745881274843257,0.0847062417189145,0.0847062417189145,0.0847062417189145,0.745881274843257,NA,0.90147906075518,0.84599290790916,0.556338706092882,7.27564305580408e-07,0,0,0
2,1,5,"blue_flower",2,0,0.864864864864865,0.62419,52,3,1,0,0,1,"whiteout.jpg",1,0.568165260298809,0.431834504834681,0,0,0.745881404391015,0.0847061985363284,0.0847061985363284,0.0847061985363284,0.745881404391015,NA,0.901479014350006,0.845992626093883,0.00717514372830859,-0.999999586623066,1,0,0
2,1,3,"red_flower",2,0,0.842105263157895,1.803355,53,3,2,0,0,1,"dromedary.jpg",3,0.322811896453405,0.677187970103547,0,0,0.430206387346681,0.319799436512199,0.12499708807056,0.12499708807056,0.12499708807056,NA,0.977645242309648,1.24731991926667,0.0270889945610083,-0.568165260298809,0.568165495165319,0,0
2,2,4,"red_flower",4,0,0.82051282051282,1.698595,54,3,3,0,0,1,"cruiseship.jpg",3,0,0,0.568165081788385,0.431834504834681,0.0847062417189145,0.0847062417189145,0.745881274843257,0.0847062417189145,0.745881274843257,NA,0.90147906075518,0.84599290790916,0.00717515382411996,0,0,-0.999999272435694,1
2,1,5,"red_flower",2,0,0.8,1.9447,55,3,4,0,0,1,"rollerblade.jpg",3,0.183410580993705,0.81658934318856,0,0,0.240809165359849,0.520560933247601,0.119314950696275,0.119314950696275,0.119314950696275,NA,0.965423407557245,1.1900239659921,0.166475093122847,-0.322811896453405,0.322812029896453,0,0
2,2,5,"red_flower",4,0,0.780487804878049,0.658165,56,3,5,0,0,1,"windshieldwiper02.jpg",3,0,0,0.322811795029942,0.677187970103547,0.124997108952709,0.124997108952709,0.430206292156341,0.31979948993824,0.430206292156341,NA,0.977645254190409,1.24731998673089,0.0270890128962942,0,0,-0.568165081788385,0.568165495165319
2,1,3,"blue_flower",2,0,0.761904761904762,0.46175,57,3,6,0,0,1,"candycane01a.jpg",1,0.104207563568847,0.895792393354132,0,0,0.158564224176701,0.628642871011069,0.106396452406115,0.106396452406115,0.158564224176701,NA,0.939562668130981,1.06060231104132,0.327246919612973,-0.183410580993705,0.18341065681144,0,0
2,1,4,"red_flower",2,0,0.744186046511628,0.790395,58,3,7,0,0,1,"canoepaddle02.jpg",3,0.0592071419550656,0.940792833570057,0,0,0.122099748322292,0.68323243862466,0.0973339065265239,0.0973339065265239,0.0973339065265239,NA,0.922888741107751,0.970522309958983,0.4295092017849,-0.104207563568847,0.104207606645868,0,0
2,2,2,"red_flower",4,0,0.727272727272727,1.33789,59,3,8,0,0,1,"hotdog.jpg",3,0,0,0.183410523368393,0.81658934318856,0.119314957035573,0.119314957035573,0.240809125023437,0.520560960905416,0.240809125023437,NA,0.9654234037067,1.19002395357402,0.166475129779312,0,0,-0.322811795029942,0.322812029896453
2,1,3,"green_flower",2,1,0.733333333333333,1.0858,60,3,9,0,0,1,"cactus.jpg",2,0.0336394551262232,0.966360530967996,0,0,0.104557070947683,0.711599902107148,0.0919215134725847,0.0919215134725847,0.711599902107148,NA,0.913462872208055,0.917006803510547,0.486188136441736,-0.0592071419550656,0.0592071664299426,0,0
2,2,4,"green_flower",4,0,0.717391304347826,1.10519,61,3,10,0,0,1,"bookshelf.jpg",2,0,0,0.104207530828133,0.895792393354132,0.10639645452097,0.10639645452097,0.158564207451385,0.628642883506676,0.10639645452097,NA,0.93956266480393,1.06060229551742,0.327246943504587,0,0,-0.183410523368393,0.18341065681144
2,1,2,"green_flower",2,1,0.723404255319149,0.651745,62,3,11,0,0,1,"bathtub.jpg",2,0.0191127776788822,0.980887214420333,0,0,0.0955519604902349,0.726829393505769,0.0888093230019981,0.0888093230019981,0.726829393505769,NA,0.908214252223093,0.886330435037815,0.517211725267303,-0.0336394551262232,0.0336394690320039,0,0
2,2,3,"yellow_flower",4,1,0.729166666666667,0.67933,63,3,12,0,0,1,"spicerack.jpg",4,0,0,0.0592071233529216,0.940792833570057,0.0973339073729751,0.0973339073729751,0.122099740687751,0.683232444566299,0.683232444566299,NA,0.922888739238432,0.970522300111265,0.429509214057473,0,0,-0.104207530828133,0.104207606645868
2,2,3,"yellow_flower",4,1,0.73469387755102,0.601925,64,3,13,0,1,1,"stepladder.jpg",4,0,0,0.0336394445571269,0.966360530967996,0.091921513861512,0.091921513861512,0.104557067158992,0.711599905117984,0.711599905117984,NA,0.913462871196812,0.917006797836602,0.486188142726907,0,0,-0.0592071233529216,0.0592071664299426
2,2,4,"yellow_flower",4,1,0.74,0.51113,65,3,14,0,1,1,"snowshovel.jpg",4,0,0,0.0191127716738863,0.980887214420333,0.0888093231971042,0.0888093231971042,0.0955519585032436,0.726829395102548,0.726829395102548,NA,0.908214251670233,0.886330431826471,0.517211728591935,0,0,-0.0336394445571269,0.0336394690320039
2,1,3,"green_flower",2,1,0.745098039215686,1.296935,66,3,15,0,1,1,"seaturtle.jpg",2,0.0108592207939067,0.98914077471714,0,0,0.0907320550762806,0.735193967945849,0.0870369884889351,0.0870369884889351,0.735193967945849,NA,0.905279585731673,0.868891922339944,0.534360585831181,-0.0191127776788822,0.0191127855796669,0,0
2,1,3,"green_flower",2,1,0.75,0.50778,67,3,16,0,1,1,"winniethepooh.jpg",2,0.00616983455947956,0.993830162890052,0,0,0.0880864970042659,0.739853457975222,0.0860300225102558,0.0860300225102558,0.739853457975222,NA,0.90362950931082,0.858994113378418,0.543935799467261,-0.0108592207939067,0.01085922528286,0,0
2,1,3,"green_flower",2,1,0.754716981132076,0.71595,68,3,17,0,1,1,"witchhat.jpg",2,0.0035054871075748,0.996494511443337,0,0,0.0866128645166203,0.74247086176363,0.0854581368598749,0.0854581368598749,0.74247086176363,NA,0.90269790536774,0.853376080834222,0.549319634521665,-0.00616983455947956,0.0061698371099479,0,0
2,2,3,"yellow_flower",4,1,0.759259259259259,1.492595,69,3,18,0,1,1,"granolabar01.jpg",4,0,0,0.0108592173820753,0.98914077471714,0.0870369885920953,0.0870369885920953,0.0907320539985748,0.735193968817235,0.735193968817235,NA,0.905279585425271,0.868891920525389,0.534360587638472,0,0,-0.0191127716738863,0.0191127855796669
2,1,5,"green_flower",2,1,0.763636363636364,0.829085,70,3,19,1,1,1,"shovel01.jpg",2,0.00199169681827088,0.998008302358407,0,0,0.0857850176448971,0.743948323401598,0.0851333294767526,0.0851333294767526,0.743948323401598,NA,0.902170565167751,0.850186309357939,0.552359952783592,-0.0035054871075748,0.00350548855666288,0,0
2,1,2,"green_flower",2,1,0.767857142857143,0.564905,71,3,20,1,1,1,"fluorescentlightbulb.jpg",2,0.00113161340897207,0.998868386123245,0,0,0.085317686680125,0.744784651676847,0.0849488308215139,0.0849488308215139,0.744784651676847,NA,0.901871592947475,0.848374774713851,0.554081292910233,-0.00199169681827088,0.00199169764159268,0,0
2,2,4,"green_flower",4,0,0.754385964912281,1.48681,72,3,21,1,1,1,"urinal.jpg",2,0,0,0.00616983262099466,0.993830162890052,0.0860300225665006,0.0860300225665006,0.0880864964080749,0.739853458458924,0.0860300225665006,NA,0.903629509139329,0.858994112351694,0.543935800467573,0,0,-0.0108592173820753,0.01085922528286
2,2,2,"yellow_flower",4,1,0.758620689655172,0.927935,73,3,22,1,1,1,"frisbee.jpg",4,0,0,0.00350548600619457,0.996494511443337,0.0854581368910877,0.0854581368910877,0.0866128641830137,0.742470862034811,0.742470862034811,NA,0.90269790527116,0.853376080252418,0.549319635081433,0,0,-0.00616983262099466,0.0061698371099479
2,2,3,"green_flower",4,0,0.745762711864407,1.820445,74,3,23,1,1,1,"porcupine.jpg",2,0,0,0.00199169619250464,0.998008302358407,0.0851333294942505,0.0851333294942505,0.0857850174569948,0.743948323554504,0.0851333294942505,NA,0.902170565113157,0.850186309027908,0.552359953098865,0,0,-0.00350548600619457,0.00350548855666288
2,1,3,"green_flower",2,1,0.75,0.623595,75,3,24,1,1,1,"showerhead01.jpg",2,0.000642943692844329,0.999357056041377,0,0,0.085053137935414,0.745258819736295,0.0848440211641457,0.0848440211641457,0.745258819736295,NA,0.90170193701726,0.847345789388987,0.555057330466394,-0.00113161340897207,0.00113161387675509,0,0
2,1,2,"green_flower",2,1,0.754098360655738,0.67093,76,3,25,1,2,1,"handheldtelescope.jpg",2,0.000365298421608317,0.999634701427386,0,0,0.084903143822929,0.745527901410969,0.084784477383051,0.084784477383051,0.745527901410969,NA,0.901605612411249,0.846761243764537,0.555611243886015,-0.000642943692844329,0.000642943958622522,0,0
2,2,5,"yellow_flower",4,1,0.758064516129032,0.885565,77,3,26,1,2,1,"acorn.jpg",4,0,0,0.00113161305343328,0.998868386123245,0.08494883083138,0.08494883083138,0.0853176865738928,0.744784651763347,0.744784651763347,NA,0.901871592916547,0.848374774526516,0.554081293088468,0,0,-0.00199169619250464,0.00199169764159268
2,1,4,"yellow_flower",2,0,0.746031746031746,2.05171,78,3,27,1,2,1,"polarbear.jpg",4,0.000207549958596199,0.999792449955607,0,0,0.0848180233875966,0.745680679680667,0.0847506484658684,0.0847506484658684,0.0847506484658684,NA,0.901550906116688,0.846429154066383,0.555925752245032,-0.000365298421608317,0.000365298572614359,0,0
2,1,4,"green_flower",2,1,0.75,1.99623,79,3,28,1,2,1,"pirateflag.jpg",2,0.000117922724997351,0.999882077226256,0,0,0.0847696934910652,0.745767449242377,0.0847314286332787,0.0847314286332787,0.745767449242377,NA,0.90151983100777,0.84624048158672,0.556104378434773,-0.000207549958596199,0.000207550044392657,0,0
2,2,2,"yellow_flower",4,1,0.753846153846154,0.533265,80,3,29,1,2,1,"seagull.jpg",4,0,0,0.000642943490839457,0.999357056041377,0.084844021169727,0.084844021169727,0.0850531378752262,0.74525881978532,0.74525881978532,NA,0.901701936999717,0.847345789282608,0.555057330567372,0,0,-0.00113161305343328,0.00113161387675509
2,1,2,"yellow_flower",2,0,0.742424242424242,1.01428,81,3,30,1,2,1,"toyanimal05.jpg",4,6.69996234393638e-05,0.999933000348865,0,0,0.0847422446306737,0.745816737809627,0.0847205087798495,0.0847205087798495,0.0847205087798495,NA,0.901502177503522,0.846133287452201,0.556205846158557,-0.000117922724997351,0.000117922773743895,0,0
2,2,4,"yellow_flower",4,1,0.746268656716418,1.375635,82,3,31,1,2,1,"greywolf.jpg",4,0,0,0.000365298306836119,0.999634701427386,0.0847844773862143,0.0847844773862143,0.0849031437887871,0.745527901438784,0.745527901438784,NA,0.901605612401292,0.846761243704115,0.555611243943295,0,0,-0.000642943490839457,0.000642943958622522
2,2,5,"green_flower",4,0,0.735294117647059,1.979045,83,3,32,1,2,1,"butterfly3.jpg",2,0,0,0.000207549893386596,0.999792449955607,0.0847506484676631,0.0847506484676631,0.084818023368216,0.745680679696458,0.0847506484676631,NA,0.901550906111033,0.846429154032059,0.555925752277546,0,0,-0.000365298306836119,0.000365298572614359
2,2,4,"yellow_flower",4,1,0.739130434782609,0.90394,84,3,33,1,2,1,"surfboard.jpg",4,0,0,0.000117922687947505,0.999882077226256,0.0847314286342976,0.0847314286342976,0.0847696934800595,0.745767449251345,0.745767449251345,NA,0.901519831004559,0.846240481567221,0.556104378453237,0,0,-0.000207549893386596,0.000207550044392657
2,1,2,"green_flower",2,1,0.742857142857143,0.53573,85,3,34,1,2,1,"donut.jpg",2,3.80668742273161e-05,0.999961933110037,0,0,0.0847266525303557,0.745844738353113,0.0847143045582656,0.0847143045582656,0.745844738353113,NA,0.901492148134496,0.846072384433655,0.556263489670994,-6.69996234393638e-05,6.69996511354354e-05,0,0
2,2,5,"yellow_flower",4,1,0.746478873239437,1.4628,86,3,35,1,2,1,"apron.jpg",4,0,0,6.69996023889195e-05,0.999933000348865,0.0847205087804282,0.0847205087804282,0.0847422446244225,0.745816737814721,0.745816737814721,NA,0.901502177501698,0.846133287441123,0.556205846169044,0,0,-0.000117922687947505,0.000117922773743895
2,2,4,"yellow_flower",4,1,0.75,1.26608,87,3,36,1,2,1,"footballhelmet.jpg",4,0,0,3.806686226718e-05,0.999961933110037,0.0847143045585943,0.0847143045585943,0.0847266525268046,0.745844738356007,0.745844738356007,NA,0.90149214813346,0.846072384427361,0.556263489676951,0,0,-6.69996023889195e-05,6.69996511354354e-05
