"","SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","image","recogAcc","confidence"
"245",3,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.76056338028169,1.581,86,3,35,1,2,1,"apron.jpg",0,2
"246",3,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.763888888888889,0.584,87,3,36,1,2,1,"scalpel.jpg",1,4
"247",3,"white_butterfly",2,"green_flower","yellow_flower",0,0.753424657534247,1.348,88,4,1,0,0,1,"monarchbutterfly.jpg",1,2
"248",3,"grey_butterfly",5,"yellow_flower","blue_flower",0,0.743243243243243,0.57,89,4,2,0,0,1,"baseballglove.jpg",0,1
"249",3,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.733333333333333,2.284,90,4,3,0,0,1,"granolabar01.jpg",1,2
"250",3,"white_butterfly",4,"green_flower","yellow_flower",0,0.723684210526316,0.547,91,4,4,0,0,1,"hockeypuck.jpg",0,2
"251",3,"white_butterfly",5,"green_flower","yellow_flower",0,0.714285714285714,2.283,92,4,5,0,0,1,"bookshelf.jpg",0,1
"252",3,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.717948717948718,0.547,93,4,6,0,0,1,"gps.jpg",1,1
"253",3,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.721518987341772,1.054,94,4,7,0,0,1,"porcupine.jpg",1,3
"254",3,"grey_butterfly",3,"blue_flower","blue_flower",1,0.725,1.186,95,4,8,0,0,1,"giraffe.jpg",1,2
"255",3,"grey_butterfly",2,"blue_flower","blue_flower",1,0.728395061728395,0.588,96,4,9,0,0,1,"toyanimal05.jpg",1,4
"256",3,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.731707317073171,1.796,97,4,10,0,0,1,"hulahoop.jpg",0,1
"257",3,"grey_butterfly",4,"green_flower","blue_flower",0,0.72289156626506,1.875,98,4,11,0,0,1,"treadmill.jpg",0,2
"258",3,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.726190476190476,1.404,99,4,12,0,0,1,"volleyball.jpg",0,2
"259",3,"grey_butterfly",3,"blue_flower","blue_flower",1,0.729411764705882,0.487,100,4,13,0,1,1,"whiteout.jpg",1,4
"261",3,"grey_butterfly",4,"blue_flower","blue_flower",1,0.735632183908046,1.245,102,4,15,0,1,1,"sandcastle.jpg",1,3
"262",3,"white_butterfly",3,"green_flower","yellow_flower",0,0.727272727272727,1.186,103,4,16,0,1,1,"ironingboard01.jpg",0,2
"263",3,"grey_butterfly",4,"blue_flower","blue_flower",1,0.730337078651685,1.569,104,4,17,0,1,1,"cookingpot.jpg",0,3
"264",3,"grey_butterfly",5,"blue_flower","blue_flower",1,0.733333333333333,0.598,105,4,18,0,1,1,"snowglobe.jpg",0,2
"265",3,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.736263736263736,1.571,106,4,19,1,1,1,"jaguar.jpg",1,3
"266",3,"grey_butterfly",3,"blue_flower","blue_flower",1,0.739130434782609,0.494,107,4,20,1,1,1,"escalator.jpg",1,4
"267",3,"grey_butterfly",4,"blue_flower","blue_flower",1,0.741935483870968,0.581,108,4,21,1,1,1,"surfboard.jpg",1,4
"268",3,"grey_butterfly",2,"blue_flower","blue_flower",1,0.74468085106383,0.735,109,4,22,1,1,1,"winniethepooh.jpg",1,4
"269",3,"white_butterfly",4,"green_flower","yellow_flower",0,0.736842105263158,1.736,110,4,23,1,1,1,"lantern03.jpg",0,3
"270",3,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.739583333333333,0.499,111,4,24,1,1,1,"polarbear.jpg",1,4
"271",3,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.742268041237113,2.04,112,4,25,1,2,1,"microwave.jpg",0,2
"272",3,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.744897959183674,0.432,113,4,26,1,2,1,"dalmatian.jpg",1,4
"273",3,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.747474747474748,0.702,114,4,27,1,2,1,"trafficlight.jpg",1,4
"274",3,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.75,0.472,115,4,28,1,2,1,"birdfeeder.jpg",1,2
"275",3,"grey_butterfly",5,"blue_flower","blue_flower",1,0.752475247524752,1.547,116,4,29,1,2,1,"golfball.jpg",0,3
"277",3,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.757281553398058,0.53,118,4,31,1,2,1,"handbrush02.jpg",0,3
"278",3,"grey_butterfly",4,"blue_flower","blue_flower",1,0.759615384615385,1.184,119,4,32,1,2,1,"dogsled.jpg",1,4
"279",3,"white_butterfly",3,"blue_flower","yellow_flower",0,0.752380952380952,1.677,120,4,33,1,2,1,"seaturtle.jpg",1,4
"280",3,"grey_butterfly",4,"blue_flower","blue_flower",1,0.754716981132076,0.805,121,4,34,1,2,1,"canoepaddle02.jpg",0,2
"281",3,"grey_butterfly",3,"blue_flower","blue_flower",1,0.757009345794392,0.435,122,4,35,1,2,1,"trophy01.jpg",1,1
"282",3,"grey_butterfly",2,"blue_flower","blue_flower",1,0.759259259259259,1.054,123,4,36,1,2,1,"donut.jpg",1,4
"283",3,"white_butterfly",1,NA,"red_flower",0,0.752293577981651,NA,124,5,1,0,0,1,"artichoke01b.jpg",1,4
"284",3,"white_butterfly",5,"yellow_flower","red_flower",0,0.745454545454545,1.129,125,5,2,0,0,1,"lintroller.jpg",1,4
"285",3,"white_butterfly",2,"red_flower","red_flower",1,0.747747747747748,0.503,126,5,3,0,0,1,"fridge.jpg",0,2
"286",3,"white_butterfly",4,"red_flower","red_flower",1,0.75,0.449,127,5,4,0,0,1,"shower.jpg",1,4
"287",3,"white_butterfly",2,"red_flower","red_flower",1,0.752212389380531,0.619,128,5,5,0,0,1,"zebra.jpg",1,4
"288",3,"white_butterfly",4,"red_flower","red_flower",1,0.754385964912281,0.467,129,5,6,0,0,1,"jokercard.jpg",1,4
"289",3,"white_butterfly",2,"red_flower","red_flower",1,0.756521739130435,0.843,130,5,7,0,0,1,"recyclingbin.jpg",1,4
"290",3,"grey_butterfly",2,"blue_flower","green_flower",0,0.75,1.145,131,5,8,0,0,1,"aquarium.jpg",1,4
"291",3,"grey_butterfly",3,"green_flower","green_flower",1,0.752136752136752,0.469,132,5,9,0,0,1,"skiboot01a.jpg",0,1
"292",3,"grey_butterfly",5,"green_flower","green_flower",1,0.754237288135593,0.529,133,5,10,0,0,1,"cuttlefish.jpg",1,4
"293",3,"grey_butterfly",2,"green_flower","green_flower",1,0.756302521008403,0.536,134,5,11,0,0,1,"stool01.jpg",1,2
"294",3,"white_butterfly",4,"blue_flower","red_flower",0,0.75,1.964,135,5,12,0,0,1,"pumpkin.jpg",1,4
"295",3,"grey_butterfly",1,NA,"green_flower",0,0.743801652892562,NA,136,5,13,0,1,1,"mirror02.jpg",0,1
"296",3,"grey_butterfly",4,"blue_flower","green_flower",0,0.737704918032787,0.979,137,5,14,0,1,1,"crab01.jpg",1,1
"298",3,"white_butterfly",3,"green_flower","red_flower",0,0.733870967741935,0.511,139,5,16,0,1,1,"fishskeleton.jpg",1,4
"299",3,"grey_butterfly",1,NA,"green_flower",0,0.728,NA,140,5,17,0,1,1,"jackrabbit.jpg",1,4
"300",3,"white_butterfly",5,"red_flower","red_flower",1,0.73015873015873,1.662,141,5,18,0,1,1,"dartboard.jpg",1,1
"301",3,"grey_butterfly",5,"green_flower","green_flower",1,0.732283464566929,0.868,142,5,19,1,1,1,"brownsugar.jpg",1,4
"302",3,"white_butterfly",4,"red_flower","red_flower",1,0.734375,1.268,143,5,20,1,1,1,"cremebrulee.jpg",1,4
"303",3,"grey_butterfly",3,"red_flower","green_flower",0,0.728682170542636,0.574,144,5,21,1,1,1,"doghouse.jpg",0,1
"304",3,"white_butterfly",5,"red_flower","red_flower",1,0.730769230769231,0.58,145,5,22,1,1,1,"filingcabinet.jpg",1,2
"305",3,"grey_butterfly",5,"green_flower","green_flower",1,0.732824427480916,0.561,146,5,23,1,1,1,"hockeystick.jpg",1,2
"306",3,"grey_butterfly",2,"green_flower","green_flower",1,0.734848484848485,0.897,147,5,24,1,1,1,"bolt01a.jpg",0,1
"307",3,"grey_butterfly",2,"green_flower","green_flower",1,0.736842105263158,0.734,148,5,25,1,2,1,"ipad02.jpg",1,4
"308",3,"grey_butterfly",3,"green_flower","green_flower",1,0.738805970149254,0.447,149,5,26,1,2,1,"cannon.jpg",0,1
"309",3,"white_butterfly",4,"green_flower","red_flower",0,0.733333333333333,0.928,150,5,27,1,2,1,"bathtub.jpg",0,2
"310",3,"grey_butterfly",5,"green_flower","green_flower",1,0.735294117647059,0.501,151,5,28,1,2,1,"cactus.jpg",1,4
"311",3,"white_butterfly",5,"red_flower","red_flower",1,0.737226277372263,1.376,152,5,29,1,2,1,"lionstatue.jpg",0,1
"312",3,"grey_butterfly",4,"green_flower","green_flower",1,0.739130434782609,0.953,153,5,30,1,2,1,"locomotive.jpg",0,2
"313",3,"white_butterfly",3,"red_flower","red_flower",1,0.741007194244604,1.387,154,5,31,1,2,1,"stepladder.jpg",0,1
"315",3,"grey_butterfly",2,"green_flower","green_flower",1,0.74468085106383,1.294,156,5,33,1,2,1,"battleaxe.jpg",0,1
"316",3,"white_butterfly",3,"red_flower","red_flower",1,0.746478873239437,0.802,157,5,34,1,2,1,"crown.jpg",0,3
"317",3,"white_butterfly",2,"green_flower","red_flower",0,0.741258741258741,0.423,158,5,35,1,2,1,"snowshovel.jpg",0,1
"318",3,"grey_butterfly",3,"green_flower","green_flower",1,0.743055555555556,0.533,159,5,36,1,2,1,"lightswitch01.jpg",0,3
"334",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.51924,16,2,1,0,0,1,"cashregister01.jpg",0,1
"335",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.73091,17,2,2,0,0,1,"file.jpg",0,1
"336",4,"grey_butterfly",2,"red_flower","red_flower",1,1,0.92822,18,2,3,0,0,1,"scalpel.jpg",0,3
"337",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.722665,19,2,4,0,0,1,"car.jpg",0,3
"338",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.41465,20,2,5,0,0,1,"forklift.jpg",0,1
"339",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.915695,21,2,6,0,0,1,"snowglobe.jpg",0,4
"340",4,"grey_butterfly",5,"red_flower","red_flower",1,1,0.370545,22,2,7,0,0,1,"rollerblade.jpg",0,1
"341",4,"grey_butterfly",4,"red_flower","red_flower",1,1,0.446875,23,2,8,0,0,1,"treestump.jpg",0,1
"342",4,"white_butterfly",5,"blue_flower","blue_flower",1,1,0.543155,24,2,9,0,0,1,"tricycle.jpg",0,2
"343",4,"white_butterfly",2,"blue_flower","blue_flower",1,1,0.674425,25,2,10,0,0,1,"beaver.jpg",0,2
"344",4,"grey_butterfly",2,"red_flower","red_flower",1,1,1.250975,26,2,11,0,0,1,"fridge.jpg",1,3
"345",4,"grey_butterfly",3,"red_flower","red_flower",1,1,0.5513,27,2,12,0,0,1,"moon.jpg",1,4
"346",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.84304,28,2,13,0,1,1,"bowlingpin.jpg",0,3
"347",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.5805,29,2,14,0,1,1,"dolphin01.jpg",1,3
"349",4,"grey_butterfly",3,"red_flower","red_flower",1,1,0.73685,31,2,16,0,1,1,"sandcastle.jpg",0,1
"350",4,"grey_butterfly",2,"red_flower","red_flower",1,1,0.53238,32,2,17,0,1,1,"mirror02.jpg",0,1
"351",4,"grey_butterfly",5,"red_flower","red_flower",1,1,0.86076,33,2,18,0,1,1,"bacon.jpg",0,2
"352",4,"grey_butterfly",3,"red_flower","red_flower",1,1,0.37242,34,2,19,1,1,1,"triangle.jpg",1,4
"353",4,"grey_butterfly",3,"red_flower","red_flower",1,1,1.11447,35,2,20,1,1,1,"jokercard.jpg",1,4
"354",4,"grey_butterfly",4,"red_flower","red_flower",1,1,0.5596,36,2,21,1,1,1,"bookshelf.jpg",0,1
"355",4,"grey_butterfly",3,"red_flower","red_flower",1,1,0.671855,37,2,22,1,1,1,"jeans01.jpg",0,1
"356",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.456455,38,2,23,1,1,1,"dogsled.jpg",0,3
"357",4,"grey_butterfly",5,"red_flower","red_flower",1,1,0.65525,39,2,24,1,1,1,"artichoke01b.jpg",1,4
"358",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.432845,40,2,25,1,2,1,"gong.jpg",0,3
"359",4,"grey_butterfly",5,"red_flower","red_flower",1,1,0.658255,41,2,26,1,2,1,"exitsign.jpg",1,4
"360",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.37628,42,2,27,1,2,1,"zebra.jpg",1,4
"361",4,"grey_butterfly",3,"red_flower","red_flower",1,1,0.88853,43,2,28,1,2,1,"apron.jpg",0,2
"362",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,0.55361,44,2,29,1,2,1,"dalmatian.jpg",1,2
"364",4,"white_butterfly",3,"blue_flower","blue_flower",1,1,0.517955,46,2,31,1,2,1,"whiteout.jpg",1,4
"365",4,"white_butterfly",2,"blue_flower","blue_flower",1,1,0.63592,47,2,32,1,2,1,"star.jpg",1,3
"366",4,"white_butterfly",4,"blue_flower","blue_flower",1,1,1.11477,48,2,33,1,2,1,"golfball.jpg",0,1
"367",4,"grey_butterfly",5,"red_flower","red_flower",1,1,0.46461,49,2,34,1,2,1,"skateboard.jpg",1,4
"368",4,"grey_butterfly",4,"red_flower","red_flower",1,1,0.456285,50,2,35,1,2,1,"crab01.jpg",0,2
"369",4,"white_butterfly",5,"blue_flower","blue_flower",1,1,0.83676,51,2,36,1,2,1,"snowman.jpg",1,4
"370",4,"white_butterfly",5,"blue_flower","green_flower",0,0.972972972972973,0.4463,52,3,1,0,0,1,"cork02.jpg",1,4
"371",4,"white_butterfly",5,"blue_flower","green_flower",0,0.947368421052632,0.781565,53,3,2,0,0,1,"trombone.jpg",1,3
"372",4,"grey_butterfly",4,"red_flower","yellow_flower",0,0.923076923076923,0.59303,54,3,3,0,0,1,"electricguitar01.jpg",0,2
"373",4,"white_butterfly",3,"blue_flower","green_flower",0,0.9,1.689215,55,3,4,0,0,1,"hockeypuck.jpg",0,2
"374",4,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.902439024390244,1.03229,56,3,5,0,0,1,"sailboat.jpg",1,1
"375",4,"white_butterfly",2,"green_flower","green_flower",1,0.904761904761905,1.00815,57,3,6,0,0,1,"surfboard.jpg",1,3
"376",4,"white_butterfly",5,"green_flower","green_flower",1,0.906976744186046,0.442635,58,3,7,0,0,1,"desktopcomputer.jpg",1,3
"377",4,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.909090909090909,1.553955,59,3,8,0,0,1,"baseballglove.jpg",0,2
"378",4,"white_butterfly",3,"green_flower","green_flower",1,0.911111111111111,1.92374,60,3,9,0,0,1,"bolt01a.jpg",1,3
"379",4,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.91304347826087,0.72363,61,3,10,0,0,1,"spicerack.jpg",0,3
"380",4,"white_butterfly",2,"green_flower","green_flower",1,0.914893617021277,1.312015,62,3,11,0,0,1,"hockeystick.jpg",1,3
"381",4,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.916666666666667,0.407265,63,3,12,0,0,1,"ipad02.jpg",0,1
"382",4,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.918367346938776,0.86083,64,3,13,0,1,1,"locomotive.jpg",0,1
"383",4,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.92,0.641405,65,3,14,0,1,1,"lintroller.jpg",0,1
"385",4,"white_butterfly",3,"green_flower","green_flower",1,0.923076923076923,0.482755,67,3,16,0,1,1,"coffeemachine.jpg",1,4
"386",4,"white_butterfly",3,"green_flower","green_flower",1,0.924528301886792,1.26918,68,3,17,0,1,1,"asianelephant.jpg",1,3
"387",4,"grey_butterfly",3,"yellow_flower","yellow_flower",1,0.925925925925926,0.88176,69,3,18,0,1,1,"showerhead01.jpg",1,2
"388",4,"white_butterfly",5,"green_flower","green_flower",1,0.927272727272727,0.78644,70,3,19,1,1,1,"snowshovel.jpg",1,1
"389",4,"white_butterfly",2,"green_flower","green_flower",1,0.928571428571429,0.686885,71,3,20,1,1,1,"hulahoop.jpg",1,4
"390",4,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.929824561403509,1.593215,72,3,21,1,1,1,"gps.jpg",0,2
"391",4,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.931034482758621,0.36861,73,3,22,1,1,1,"treadmill.jpg",0,1
"392",4,"grey_butterfly",3,"green_flower","yellow_flower",0,0.915254237288136,2.294115,74,3,23,1,1,1,"tie02.jpg",0,2
"393",4,"white_butterfly",3,"green_flower","green_flower",1,0.916666666666667,0.50349,75,3,24,1,1,1,"contactlens.jpg",0,2
"394",4,"white_butterfly",2,"green_flower","green_flower",1,0.918032786885246,0.498745,76,3,25,1,2,1,"wheelchair.jpg",0,3
"395",4,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.919354838709677,0.8935,77,3,26,1,2,1,"cactus.jpg",1,4
"396",4,"white_butterfly",3,"green_flower","green_flower",1,0.920634920634921,0.602995,78,3,27,1,2,1,"weddingcake.jpg",1,4
"397",4,"white_butterfly",4,"green_flower","green_flower",1,0.921875,0.527595,79,3,28,1,2,1,"rockingchair.jpg",1,3
"398",4,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.923076923076923,0.539525,80,3,29,1,2,1,"dartboard.jpg",1,4
"399",4,"white_butterfly",4,"green_flower","green_flower",1,0.924242424242424,1.002135,81,3,30,1,2,1,"handbrush02.jpg",1,4
"400",4,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.925373134328358,0.863755,82,3,31,1,2,1,"battleaxe.jpg",0,3
"401",4,"grey_butterfly",2,"yellow_flower","yellow_flower",1,0.926470588235294,0.49136,83,3,32,1,2,1,"cuttlefish.jpg",1,4
"403",4,"white_butterfly",2,"green_flower","green_flower",1,0.928571428571429,0.64354,85,3,34,1,2,1,"xylophone.jpg",0,1
"404",4,"grey_butterfly",5,"yellow_flower","yellow_flower",1,0.929577464788732,0.470625,86,3,35,1,2,1,"coffeemaker.jpg",0,2
"405",4,"grey_butterfly",4,"yellow_flower","yellow_flower",1,0.930555555555556,0.396285,87,3,36,1,2,1,"bleachers.jpg",1,2
"406",4,"white_butterfly",2,"green_flower","yellow_flower",0,0.917808219178082,0.43819,88,4,1,0,0,1,"windturbine.jpg",1,2
"407",4,"grey_butterfly",5,"yellow_flower","blue_flower",0,0.905405405405405,0.459725,89,4,2,0,0,1,"seaturtle.jpg",1,2
"408",4,"grey_butterfly",2,"yellow_flower","blue_flower",0,0.893333333333333,1.012355,90,4,3,0,0,1,"cannon.jpg",0,3
"409",4,"white_butterfly",4,"green_flower","yellow_flower",0,0.881578947368421,1.37376,91,4,4,0,0,1,"stool01.jpg",1,3
"410",4,"white_butterfly",5,"green_flower","yellow_flower",0,0.87012987012987,1.590445,92,4,5,0,0,1,"cruiseship.jpg",0,2
"411",4,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.871794871794872,1.13069,93,4,6,0,0,1,"escalator.jpg",0,2
"412",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.873417721518987,0.452575,94,4,7,0,0,1,"fluorescentlightbulb.jpg",0,2
"413",4,"grey_butterfly",3,"blue_flower","blue_flower",1,0.875,0.388305,95,4,8,0,0,1,"basketball01.jpg",0,1
"414",4,"grey_butterfly",2,"blue_flower","blue_flower",1,0.876543209876543,0.61383,96,4,9,0,0,1,"canoepaddle02.jpg",1,3
"415",4,"white_butterfly",4,"blue_flower","yellow_flower",0,0.865853658536585,0.313095,97,4,10,0,0,1,"stepladder.jpg",1,1
"416",4,"grey_butterfly",3,"blue_flower","blue_flower",1,0.867469879518072,1.134345,98,4,11,0,0,1,"donut.jpg",0,4
"417",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.869047619047619,0.408755,99,4,12,0,0,1,"tulip02.jpg",0,1
"418",4,"grey_butterfly",3,"blue_flower","blue_flower",1,0.870588235294118,0.744475,100,4,13,0,1,1,"pirateflag.jpg",1,4
"419",4,"grey_butterfly",5,"blue_flower","blue_flower",1,0.872093023255814,0.969345,101,4,14,0,1,1,"waterfountain02.jpg",1,2
"420",4,"grey_butterfly",3,"yellow_flower","blue_flower",0,0.862068965517241,1.255805,102,4,15,0,1,1,"tent.jpg",0,1
"421",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.863636363636364,0.84966,103,4,16,0,1,1,"barn.jpg",0,2
"422",4,"grey_butterfly",4,"blue_flower","blue_flower",1,0.865168539325843,0.444895,104,4,17,0,1,1,"seagull.jpg",1,4
"423",4,"grey_butterfly",5,"blue_flower","blue_flower",1,0.866666666666667,1.302575,105,4,18,0,1,1,"bathtub.jpg",0,2
"424",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.868131868131868,0.739875,106,4,19,1,1,1,"brownsugar.jpg",1,4
"425",4,"grey_butterfly",3,"blue_flower","blue_flower",1,0.869565217391304,1.82623,107,4,20,1,1,1,"pumpkin.jpg",1,4
"426",4,"grey_butterfly",4,"blue_flower","blue_flower",1,0.870967741935484,0.60732,108,4,21,1,1,1,"trophy01.jpg",0,2
"427",4,"grey_butterfly",3,"red_flower","blue_flower",0,0.861702127659574,0.350095,109,4,22,1,1,1,"horse.jpg",1,4
"428",4,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.863157894736842,0.657405,110,4,23,1,1,1,"jackrabbit.jpg",1,4
"429",4,"white_butterfly",5,"yellow_flower","yellow_flower",1,0.864583333333333,0.386155,111,4,24,1,1,1,"jaguar.jpg",1,4
"430",4,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.865979381443299,0.41273,112,4,25,1,2,1,"trafficlight.jpg",1,3
"431",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.86734693877551,0.434905,113,4,26,1,2,1,"communitymailbox.jpg",0,2
"432",4,"white_butterfly",2,"yellow_flower","yellow_flower",1,0.868686868686869,0.4704,114,4,27,1,2,1,"dromedary.jpg",1,3
"433",4,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.87,0.68588,115,4,28,1,2,1,"duck01.jpg",0,3
"434",4,"grey_butterfly",5,"blue_flower","blue_flower",1,0.871287128712871,1.337885,116,4,29,1,2,1,"soccerball.jpg",1,2
"436",4,"white_butterfly",3,"yellow_flower","yellow_flower",1,0.87378640776699,0.719065,118,4,31,1,2,1,"football.jpg",0,2
"437",4,"grey_butterfly",4,"blue_flower","blue_flower",1,0.875,0.414115,119,4,32,1,2,1,"polarbear.jpg",1,4
"438",4,"white_butterfly",4,"yellow_flower","yellow_flower",1,0.876190476190476,1.642755,120,4,33,1,2,1,"monarchbutterfly.jpg",1,3
"439",4,"grey_butterfly",4,"blue_flower","blue_flower",1,0.877358490566038,0.484795,121,4,34,1,2,1,"cymbal.jpg",0,2
"440",4,"grey_butterfly",5,"yellow_flower","blue_flower",0,0.869158878504673,0.95421,122,4,35,1,2,1,"footballhelmet.jpg",0,2
"441",4,"grey_butterfly",2,"blue_flower","blue_flower",1,0.87037037037037,0.684395,123,4,36,1,2,1,"panda.jpg",1,4
"442",4,"white_butterfly",3,"yellow_flower","red_flower",0,0.862385321100917,1.03345,124,5,1,0,0,1,"beerbottle.jpg",0,2
"443",4,"white_butterfly",5,"yellow_flower","red_flower",0,0.854545454545454,0.90781,125,5,2,0,0,1,"eyepatch.jpg",1,3
"444",4,"white_butterfly",5,"blue_flower","red_flower",0,0.846846846846847,1.08668,126,5,3,0,0,1,"jellyfish.jpg",1,4
"445",4,"white_butterfly",4,"red_flower","red_flower",1,0.848214285714286,0.38864,127,5,4,0,0,1,"aquarium.jpg",0,1
"446",4,"white_butterfly",2,"red_flower","red_flower",1,0.849557522123894,0.550155,128,5,5,0,0,1,"greywolf.jpg",1,2
"447",4,"white_butterfly",4,"red_flower","red_flower",1,0.850877192982456,0.40196,129,5,6,0,0,1,"fingerprint.jpg",1,4
"448",4,"white_butterfly",2,"red_flower","red_flower",1,0.852173913043478,0.48837,130,5,7,0,0,1,"dreamcatcher.jpg",0,2
"449",4,"grey_butterfly",4,"red_flower","green_flower",0,0.844827586206897,0.44956,131,5,8,0,0,1,"christmaslights.jpg",1,2
"450",4,"grey_butterfly",5,"red_flower","green_flower",0,0.837606837606838,0.519305,132,5,9,0,0,1,"porcupine.jpg",0,3
"451",4,"grey_butterfly",5,"green_flower","green_flower",1,0.838983050847458,0.433585,133,5,10,0,0,1,"volleyball.jpg",1,2
"452",4,"grey_butterfly",2,"green_flower","green_flower",1,0.840336134453782,0.553145,134,5,11,0,0,1,"cookingpot.jpg",1,4
"453",4,"white_butterfly",2,"red_flower","red_flower",1,0.841666666666667,0.623535,135,5,12,0,0,1,"ironingboard01.jpg",1,2
"454",4,"grey_butterfly",4,"green_flower","green_flower",1,0.84297520661157,0.52065,136,5,13,0,1,1,"filingcabinet.jpg",1,2
"456",4,"grey_butterfly",5,"green_flower","green_flower",1,0.845528455284553,0.40465,138,5,15,0,1,1,"granolabar01.jpg",1,4
"457",4,"white_butterfly",5,"red_flower","red_flower",1,0.846774193548387,1.611705,139,5,16,0,1,1,"redonion.jpg",1,4
"458",4,"grey_butterfly",1,NA,"green_flower",0,0.84,NA,140,5,17,0,1,1,"cloud.jpg",1,2
"459",4,"white_butterfly",5,"red_flower","red_flower",1,0.841269841269841,0.571145,141,5,18,0,1,1,"chime.jpg",1,2
"460",4,"grey_butterfly",5,"green_flower","green_flower",1,0.84251968503937,0.50598,142,5,19,1,1,1,"fishingrod.jpg",1,3
"461",4,"white_butterfly",4,"red_flower","red_flower",1,0.84375,0.762595,143,5,20,1,1,1,"fishskeleton.jpg",1,4
"462",4,"grey_butterfly",2,"green_flower","green_flower",1,0.844961240310077,0.98476,144,5,21,1,1,1,"urinal.jpg",1,4
"463",4,"white_butterfly",5,"red_flower","red_flower",1,0.846153846153846,1.24231,145,5,22,1,1,1,"key07.jpg",1,3
"464",4,"grey_butterfly",5,"green_flower","green_flower",1,0.847328244274809,0.77972,146,5,23,1,1,1,"toyanimal05.jpg",0,3
"465",4,"grey_butterfly",2,"green_flower","green_flower",1,0.848484848484849,1.01705,147,5,24,1,1,1,"candycane01a.jpg",1,3
"466",4,"grey_butterfly",2,"green_flower","green_flower",1,0.849624060150376,0.438485,148,5,25,1,2,1,"vacuumcleaner01.jpg",0,2
"467",4,"grey_butterfly",3,"green_flower","green_flower",1,0.850746268656716,0.478165,149,5,26,1,2,1,"hotdog.jpg",0,3
"468",4,"white_butterfly",3,"red_flower","red_flower",1,0.851851851851852,0.737525,150,5,27,1,2,1,"lantern03.jpg",1,4
"469",4,"grey_butterfly",5,"green_flower","green_flower",1,0.852941176470588,0.532565,151,5,28,1,2,1,"blender.jpg",0,2
"470",4,"white_butterfly",5,"red_flower","red_flower",1,0.854014598540146,0.41676,152,5,29,1,2,1,"jellybean.jpg",1,4
"471",4,"grey_butterfly",4,"green_flower","green_flower",1,0.855072463768116,0.55722,153,5,30,1,2,1,"musicstand.jpg",0,2
"472",4,"white_butterfly",3,"red_flower","red_flower",1,0.856115107913669,0.318425,154,5,31,1,2,1,"skihelmet01.jpg",1,4
"474",4,"grey_butterfly",2,"green_flower","green_flower",1,0.858156028368794,0.43163,156,5,33,1,2,1,"frisbee.jpg",1,2
"475",4,"white_butterfly",3,"red_flower","red_flower",1,0.859154929577465,0.344835,157,5,34,1,2,1,"shovel01.jpg",1,2
