"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile"
"4","white_butterfly","2","blue_flower","blue_flower","1","1","0.63592","47","2","32","1","2","1","star.jpg"
"4","white_butterfly","4","blue_flower","blue_flower","1","1","1.11477","48","2","33","1","2","1","golfball.jpg"
"4","grey_butterfly","5","red_flower","red_flower","1","1","0.46461","49","2","34","1","2","1","skateboard.jpg"
"4","grey_butterfly","4","red_flower","red_flower","1","1","0.456285","50","2","35","1","2","1","crab01.jpg"
"4","white_butterfly","5","blue_flower","blue_flower","1","1","0.83676","51","2","36","1","2","1","snowman.jpg"
"4","white_butterfly","5","blue_flower","green_flower","0","0.972972972972973","0.4463","52","3","1","0","0","1","cork02.jpg"
"4","white_butterfly","5","blue_flower","green_flower","0","0.947368421052632","0.781565","53","3","2","0","0","1","trombone.jpg"
"4","grey_butterfly","4","red_flower","yellow_flower","0","0.923076923076923","0.59303","54","3","3","0","0","1","electricguitar01.jpg"
"4","white_butterfly","3","blue_flower","green_flower","0","0.9","1.689215","55","3","4","0","0","1","hockeypuck.jpg"
"4","grey_butterfly","3","yellow_flower","yellow_flower","1","0.902439024390244","1.03229","56","3","5","0","0","1","sailboat.jpg"
"4","white_butterfly","2","green_flower","green_flower","1","0.904761904761905","1.00815","57","3","6","0","0","1","surfboard.jpg"
"4","white_butterfly","5","green_flower","green_flower","1","0.906976744186046","0.442635","58","3","7","0","0","1","desktopcomputer.jpg"
"4","grey_butterfly","4","yellow_flower","yellow_flower","1","0.909090909090909","1.553955","59","3","8","0","0","1","baseballglove.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.911111111111111","1.92374","60","3","9","0","0","1","bolt01a.jpg"
"4","grey_butterfly","2","yellow_flower","yellow_flower","1","0.91304347826087","0.72363","61","3","10","0","0","1","spicerack.jpg"
"4","white_butterfly","2","green_flower","green_flower","1","0.914893617021277","1.312015","62","3","11","0","0","1","hockeystick.jpg"
"4","grey_butterfly","3","yellow_flower","yellow_flower","1","0.916666666666667","0.407265","63","3","12","0","0","1","ipad02.jpg"
"4","grey_butterfly","3","yellow_flower","yellow_flower","1","0.918367346938776","0.86083","64","3","13","0","1","1","locomotive.jpg"
"4","grey_butterfly","4","yellow_flower","yellow_flower","1","0.92","0.641405","65","3","14","0","1","1","lintroller.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.92156862745098","1.93576","66","3","15","0","1","1","butterfly2.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.923076923076923","0.482755","67","3","16","0","1","1","coffeemachine.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.924528301886792","1.26918","68","3","17","0","1","1","asianelephant.jpg"
"4","grey_butterfly","3","yellow_flower","yellow_flower","1","0.925925925925926","0.88176","69","3","18","0","1","1","showerhead01.jpg"
"4","white_butterfly","5","green_flower","green_flower","1","0.927272727272727","0.78644","70","3","19","1","1","1","snowshovel.jpg"
"4","white_butterfly","2","green_flower","green_flower","1","0.928571428571429","0.686885","71","3","20","1","1","1","hulahoop.jpg"
"4","grey_butterfly","2","yellow_flower","yellow_flower","1","0.929824561403509","1.593215","72","3","21","1","1","1","gps.jpg"
"4","grey_butterfly","2","yellow_flower","yellow_flower","1","0.931034482758621","0.36861","73","3","22","1","1","1","treadmill.jpg"
"4","grey_butterfly","3","green_flower","yellow_flower","0","0.915254237288136","2.294115","74","3","23","1","1","1","tie02.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.916666666666667","0.50349","75","3","24","1","1","1","contactlens.jpg"
"4","white_butterfly","2","green_flower","green_flower","1","0.918032786885246","0.498745","76","3","25","1","2","1","wheelchair.jpg"
"4","grey_butterfly","5","yellow_flower","yellow_flower","1","0.919354838709677","0.8935","77","3","26","1","2","1","cactus.jpg"
"4","white_butterfly","3","green_flower","green_flower","1","0.920634920634921","0.602995","78","3","27","1","2","1","weddingcake.jpg"
"4","white_butterfly","4","green_flower","green_flower","1","0.921875","0.527595","79","3","28","1","2","1","rockingchair.jpg"
"4","grey_butterfly","2","yellow_flower","yellow_flower","1","0.923076923076923","0.539525","80","3","29","1","2","1","dartboard.jpg"
"4","white_butterfly","4","green_flower","green_flower","1","0.924242424242424","1.002135","81","3","30","1","2","1","handbrush02.jpg"
"4","grey_butterfly","4","yellow_flower","yellow_flower","1","0.925373134328358","0.863755","82","3","31","1","2","1","battleaxe.jpg"
"4","grey_butterfly","2","yellow_flower","yellow_flower","1","0.926470588235294","0.49136","83","3","32","1","2","1","cuttlefish.jpg"
"4","grey_butterfly","4","yellow_flower","yellow_flower","1","0.927536231884058","0.71926","84","3","33","1","2","1","butterfly4.jpg"
"4","white_butterfly","2","green_flower","green_flower","1","0.928571428571429","0.64354","85","3","34","1","2","1","xylophone.jpg"
"4","grey_butterfly","5","yellow_flower","yellow_flower","1","0.929577464788732","0.470625","86","3","35","1","2","1","coffeemaker.jpg"
"4","grey_butterfly","4","yellow_flower","yellow_flower","1","0.930555555555556","0.396285","87","3","36","1","2","1","bleachers.jpg"
"4","white_butterfly","2","green_flower","yellow_flower","0","0.917808219178082","0.43819","88","4","1","0","0","1","windturbine.jpg"
"4","grey_butterfly","5","yellow_flower","blue_flower","0","0.905405405405405","0.459725","89","4","2","0","0","1","seaturtle.jpg"
"4","grey_butterfly","2","yellow_flower","blue_flower","0","0.893333333333333","1.012355","90","4","3","0","0","1","cannon.jpg"
"4","white_butterfly","4","green_flower","yellow_flower","0","0.881578947368421","1.37376","91","4","4","0","0","1","stool01.jpg"
"4","white_butterfly","5","green_flower","yellow_flower","0","0.87012987012987","1.590445","92","4","5","0","0","1","cruiseship.jpg"
"4","white_butterfly","2","yellow_flower","yellow_flower","1","0.871794871794872","1.13069","93","4","6","0","0","1","escalator.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.873417721518987","0.452575","94","4","7","0","0","1","fluorescentlightbulb.jpg"
"4","grey_butterfly","3","blue_flower","blue_flower","1","0.875","0.388305","95","4","8","0","0","1","basketball01.jpg"
"4","grey_butterfly","2","blue_flower","blue_flower","1","0.876543209876543","0.61383","96","4","9","0","0","1","canoepaddle02.jpg"
"4","white_butterfly","4","blue_flower","yellow_flower","0","0.865853658536585","0.313095","97","4","10","0","0","1","stepladder.jpg"
"4","grey_butterfly","3","blue_flower","blue_flower","1","0.867469879518072","1.134345","98","4","11","0","0","1","donut.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.869047619047619","0.408755","99","4","12","0","0","1","tulip02.jpg"
"4","grey_butterfly","3","blue_flower","blue_flower","1","0.870588235294118","0.744475","100","4","13","0","1","1","pirateflag.jpg"
"4","grey_butterfly","5","blue_flower","blue_flower","1","0.872093023255814","0.969345","101","4","14","0","1","1","waterfountain02.jpg"
"4","grey_butterfly","3","yellow_flower","blue_flower","0","0.862068965517241","1.255805","102","4","15","0","1","1","tent.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.863636363636364","0.84966","103","4","16","0","1","1","barn.jpg"
"4","grey_butterfly","4","blue_flower","blue_flower","1","0.865168539325843","0.444895","104","4","17","0","1","1","seagull.jpg"
"4","grey_butterfly","5","blue_flower","blue_flower","1","0.866666666666667","1.302575","105","4","18","0","1","1","bathtub.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.868131868131868","0.739875","106","4","19","1","1","1","brownsugar.jpg"
"4","grey_butterfly","3","blue_flower","blue_flower","1","0.869565217391304","1.82623","107","4","20","1","1","1","pumpkin.jpg"
"4","grey_butterfly","4","blue_flower","blue_flower","1","0.870967741935484","0.60732","108","4","21","1","1","1","trophy01.jpg"
"4","grey_butterfly","3","red_flower","blue_flower","0","0.861702127659574","0.350095","109","4","22","1","1","1","horse.jpg"
"4","white_butterfly","5","yellow_flower","yellow_flower","1","0.863157894736842","0.657405","110","4","23","1","1","1","jackrabbit.jpg"
"4","white_butterfly","5","yellow_flower","yellow_flower","1","0.864583333333333","0.386155","111","4","24","1","1","1","jaguar.jpg"
"4","white_butterfly","3","yellow_flower","yellow_flower","1","0.865979381443299","0.41273","112","4","25","1","2","1","trafficlight.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.86734693877551","0.434905","113","4","26","1","2","1","communitymailbox.jpg"
"4","white_butterfly","2","yellow_flower","yellow_flower","1","0.868686868686869","0.4704","114","4","27","1","2","1","dromedary.jpg"
"4","white_butterfly","3","yellow_flower","yellow_flower","1","0.87","0.68588","115","4","28","1","2","1","duck01.jpg"
"4","grey_butterfly","5","blue_flower","blue_flower","1","0.871287128712871","1.337885","116","4","29","1","2","1","soccerball.jpg"
"4","white_butterfly","3","yellow_flower","yellow_flower","1","0.872549019607843","1.236985","117","4","30","1","2","1","butterfly2.jpg"
"4","white_butterfly","3","yellow_flower","yellow_flower","1","0.87378640776699","0.719065","118","4","31","1","2","1","football.jpg"
"4","grey_butterfly","4","blue_flower","blue_flower","1","0.875","0.414115","119","4","32","1","2","1","polarbear.jpg"
"4","white_butterfly","4","yellow_flower","yellow_flower","1","0.876190476190476","1.642755","120","4","33","1","2","1","monarchbutterfly.jpg"
"4","grey_butterfly","4","blue_flower","blue_flower","1","0.877358490566038","0.484795","121","4","34","1","2","1","cymbal.jpg"
"4","grey_butterfly","5","yellow_flower","blue_flower","0","0.869158878504673","0.95421","122","4","35","1","2","1","footballhelmet.jpg"
"4","grey_butterfly","2","blue_flower","blue_flower","1","0.87037037037037","0.684395","123","4","36","1","2","1","panda.jpg"
"4","white_butterfly","3","yellow_flower","red_flower","0","0.862385321100917","1.03345","124","5","1","0","0","1","beerbottle.jpg"
"4","white_butterfly","5","yellow_flower","red_flower","0","0.854545454545454","0.90781","125","5","2","0","0","1","eyepatch.jpg"
"4","white_butterfly","5","blue_flower","red_flower","0","0.846846846846847","1.08668","126","5","3","0","0","1","jellyfish.jpg"
"4","white_butterfly","4","red_flower","red_flower","1","0.848214285714286","0.38864","127","5","4","0","0","1","aquarium.jpg"
"4","white_butterfly","2","red_flower","red_flower","1","0.849557522123894","0.550155","128","5","5","0","0","1","greywolf.jpg"
"4","white_butterfly","4","red_flower","red_flower","1","0.850877192982456","0.40196","129","5","6","0","0","1","fingerprint.jpg"
"4","white_butterfly","2","red_flower","red_flower","1","0.852173913043478","0.48837","130","5","7","0","0","1","dreamcatcher.jpg"
"4","grey_butterfly","4","red_flower","green_flower","0","0.844827586206897","0.44956","131","5","8","0","0","1","christmaslights.jpg"
"4","grey_butterfly","5","red_flower","green_flower","0","0.837606837606838","0.519305","132","5","9","0","0","1","porcupine.jpg"
"4","grey_butterfly","5","green_flower","green_flower","1","0.838983050847458","0.433585","133","5","10","0","0","1","volleyball.jpg"
"4","grey_butterfly","2","green_flower","green_flower","1","0.840336134453782","0.553145","134","5","11","0","0","1","cookingpot.jpg"
"4","white_butterfly","2","red_flower","red_flower","1","0.841666666666667","0.623535","135","5","12","0","0","1","ironingboard01.jpg"
"4","grey_butterfly","4","green_flower","green_flower","1","0.84297520661157","0.52065","136","5","13","0","1","1","filingcabinet.jpg"
"4","grey_butterfly","3","green_flower","green_flower","1","0.844262295081967","0.661175","137","5","14","0","1","1","butterfly2.jpg"
"4","grey_butterfly","5","green_flower","green_flower","1","0.845528455284553","0.40465","138","5","15","0","1","1","granolabar01.jpg"
"4","white_butterfly","5","red_flower","red_flower","1","0.846774193548387","1.611705","139","5","16","0","1","1","redonion.jpg"
"4","grey_butterfly","1",NA,"green_flower","0","0.84",NA,"140","5","17","0","1","1","cloud.jpg"
"4","white_butterfly","5","red_flower","red_flower","1","0.841269841269841","0.571145","141","5","18","0","1","1","chime.jpg"
"4","grey_butterfly","5","green_flower","green_flower","1","0.84251968503937","0.50598","142","5","19","1","1","1","fishingrod.jpg"
"4","white_butterfly","4","red_flower","red_flower","1","0.84375","0.762595","143","5","20","1","1","1","fishskeleton.jpg"
"4","grey_butterfly","2","green_flower","green_flower","1","0.844961240310077","0.98476","144","5","21","1","1","1","urinal.jpg"
"4","white_butterfly","5","red_flower","red_flower","1","0.846153846153846","1.24231","145","5","22","1","1","1","key07.jpg"
"4","grey_butterfly","5","green_flower","green_flower","1","0.847328244274809","0.77972","146","5","23","1","1","1","toyanimal05.jpg"
"4","grey_butterfly","2","green_flower","green_flower","1","0.848484848484849","1.01705","147","5","24","1","1","1","candycane01a.jpg"
"4","grey_butterfly","2","green_flower","green_flower","1","0.849624060150376","0.438485","148","5","25","1","2","1","vacuumcleaner01.jpg"
"4","grey_butterfly","3","green_flower","green_flower","1","0.850746268656716","0.478165","149","5","26","1","2","1","hotdog.jpg"
"4","white_butterfly","3","red_flower","red_flower","1","0.851851851851852","0.737525","150","5","27","1","2","1","lantern03.jpg"
"4","grey_butterfly","5","green_flower","green_flower","1","0.852941176470588","0.532565","151","5","28","1","2","1","blender.jpg"
"4","white_butterfly","5","red_flower","red_flower","1","0.854014598540146","0.41676","152","5","29","1","2","1","jellybean.jpg"
"4","grey_butterfly","4","green_flower","green_flower","1","0.855072463768116","0.55722","153","5","30","1","2","1","musicstand.jpg"
"4","white_butterfly","3","red_flower","red_flower","1","0.856115107913669","0.318425","154","5","31","1","2","1","skihelmet01.jpg"
"4","white_butterfly","5","red_flower","red_flower","1","0.857142857142857","1.441685","155","5","32","1","2","1","butterfly2.jpg"
"4","grey_butterfly","2","green_flower","green_flower","1","0.858156028368794","0.43163","156","5","33","1","2","1","frisbee.jpg"
"4","white_butterfly","3","red_flower","red_flower","1","0.859154929577465","0.344835","157","5","34","1","2","1","shovel01.jpg"
"4","white_butterfly","4","red_flower","red_flower","1","0.86013986013986","1.22243","158","5","35","1","2","1","callbell.jpg"
"4","grey_butterfly","3","green_flower","green_flower","1","0.861111111111111","1.38232","159","5","36","1","2","1","shelves.jpg"
"5","white_butterfly","5","red_flower","blue_flower","0","0","2.348","1","0","1","0","0","1","toolbox02.jpg"
"5","grey_butterfly","4","red_flower","red_flower","1","0.5","1.28","2","0","2","0","0","1","flipflop01b.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.666666666666667","1","3","0","3","0","0","1","tire.jpg"
"5","grey_butterfly","2","blue_flower","red_flower","0","0.5","1.123","4","0","4","0","0","1","wheat.jpg"
"5","white_butterfly","5","red_flower","blue_flower","0","0.4","0.997","5","0","5","0","0","1","tennisracket.jpg"
"5","grey_butterfly","3","blue_flower","red_flower","0","0.333333333333333","1.739","6","0","6","0","1","1","shed02.jpg"
"5","grey_butterfly","4","red_flower","red_flower","1","0.428571428571429","0.709","7","0","7","0","1","1","toucan.jpg"
"5","white_butterfly","5","blue_flower","blue_flower","1","0.5","1.17","8","0","8","0","1","1","motorcycle.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.555555555555556","0.852","9","0","9","1","1","1","foosballtable.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.6","0.932","10","0","10","1","1","1","marble.jpg"
"5","white_butterfly","3","red_flower","blue_flower","0","0.545454545454545","1.244","11","0","11","1","2","1","firehydrant.jpg"
"5","white_butterfly","2","blue_flower","blue_flower","1","0.583333333333333","1.382","12","0","12","1","2","1","birdfeeder.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.615384615384615","0.748","13","0","13","1","2","1","corn02.jpg"
"5","grey_butterfly","3","red_flower","red_flower","1","0.642857142857143","0.861","14","0","14","1","2","1","shelf.jpg"
"5","white_butterfly","2","yellow_flower","blue_flower","0","0.6","1.568","15","0","15","1","2","1","skunk.jpg"
"5","white_butterfly","3","blue_flower","blue_flower","1","1","2.03","16","2","1","0","0","1","vacuumcleaner01.jpg"
"5","white_butterfly","4","green_flower","blue_flower","0","0.5","1.68","17","2","2","0","0","1","eyepatch.jpg"
"5","grey_butterfly","1",NA,"red_flower","0","0.333333333333333",NA,"18","2","3","0","0","1","dolphin01.jpg"
"5","white_butterfly","5","yellow_flower","blue_flower","0","0.25","0.878","19","2","4","0","0","1","monarchbutterfly.jpg"
"5","white_butterfly","4","red_flower","blue_flower","0","0.2","1.418","20","2","5","0","0","1","gps.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.333333333333333","2.089","21","2","6","0","0","1","trombone.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.428571428571429","1.051","22","2","7","0","0","1","skihelmet01.jpg"
"5","grey_butterfly","2","yellow_flower","red_flower","0","0.375","1.175","23","2","8","0","0","1","winniethepooh.jpg"
"5","white_butterfly","5","blue_flower","blue_flower","1","0.444444444444444","1.203","24","2","9","0","0","1","hulahoop.jpg"
"5","white_butterfly","4","yellow_flower","blue_flower","0","0.4","1.656","25","2","10","0","0","1","snowman.jpg"
"5","grey_butterfly","5","yellow_flower","red_flower","0","0.363636363636364","1.405","26","2","11","0","0","1","tricycle.jpg"
"5","grey_butterfly","2","blue_flower","red_flower","0","0.333333333333333","1.866","27","2","12","0","0","1","whiteout.jpg"
"5","white_butterfly","3","blue_flower","blue_flower","1","0.384615384615385","1.266","28","2","13","0","1","1","key07.jpg"
"5","white_butterfly","3","yellow_flower","blue_flower","0","0.357142857142857","2.235","29","2","14","0","1","1","file.jpg"
"5","white_butterfly","5","blue_flower","blue_flower","1","0.4","2.221","30","2","15","0","1","1","butterfly5.jpg"
"5","grey_butterfly","3","red_flower","red_flower","1","0.4375","0.821","31","2","16","0","1","1","lionstatue.jpg"
"5","grey_butterfly","2","red_flower","red_flower","1","0.470588235294118","2.175","32","2","17","0","1","1","bleachers.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.5","1.276","33","2","18","0","1","1","ipad02.jpg"
"5","grey_butterfly","2","blue_flower","red_flower","0","0.473684210526316","0.961","34","2","19","1","1","1","beerbottle.jpg"
"5","grey_butterfly","3","red_flower","red_flower","1","0.5","0.67","35","2","20","1","1","1","pumpkin.jpg"
"5","grey_butterfly","4","red_flower","red_flower","1","0.523809523809524","1.313","36","2","21","1","1","1","rollerblade.jpg"
"5","grey_butterfly","3","red_flower","red_flower","1","0.545454545454545","0.778","37","2","22","1","1","1","bowlingpin.jpg"
"5","white_butterfly","3","blue_flower","blue_flower","1","0.565217391304348","0.678","38","2","23","1","1","1","blender.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.583333333333333","0.87","39","2","24","1","1","1","christmaslights.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.6","0.683","40","2","25","1","2","1","granolabar01.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.615384615384615","0.691","41","2","26","1","2","1","shower.jpg"
"5","white_butterfly","3","blue_flower","blue_flower","1","0.62962962962963","1.136","42","2","27","1","2","1","sandcastle.jpg"
"5","grey_butterfly","3","red_flower","red_flower","1","0.642857142857143","1.208","43","2","28","1","2","1","cookingpot.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.655172413793103","0.949","44","2","29","1","2","1","baseballglove.jpg"
"5","grey_butterfly","4","red_flower","red_flower","1","0.666666666666667","0.832","45","2","30","1","2","1","candycane01a.jpg"
"5","white_butterfly","3","blue_flower","blue_flower","1","0.67741935483871","0.657","46","2","31","1","2","1","windturbine.jpg"
"5","white_butterfly","2","blue_flower","blue_flower","1","0.6875","0.955","47","2","32","1","2","1","desktopcomputer.jpg"
"5","white_butterfly","4","blue_flower","blue_flower","1","0.696969696969697","0.993","48","2","33","1","2","1","butterfly5.jpg"
"5","grey_butterfly","5","red_flower","red_flower","1","0.705882352941177","1.286","49","2","34","1","2","1","scalpel.jpg"
"5","grey_butterfly","4","red_flower","red_flower","1","0.714285714285714","0.625","50","2","35","1","2","1","footballhelmet.jpg"
"5","white_butterfly","5","blue_flower","blue_flower","1","0.722222222222222","0.767","51","2","36","1","2","1","seaturtle.jpg"
"5","white_butterfly","5","blue_flower","green_flower","0","0.702702702702703","0.621","52","3","1","0","0","1","callbell.jpg"
"5","white_butterfly","5","blue_flower","green_flower","0","0.684210526315789","1.526","53","3","2","0","0","1","polarbear.jpg"
"5","grey_butterfly","4","red_flower","yellow_flower","0","0.666666666666667","0.794","54","3","3","0","0","1","shovel01.jpg"
"5","white_butterfly","4","green_flower","green_flower","1","0.675","1.951","55","3","4","0","0","1","greywolf.jpg"
"5","grey_butterfly","4","green_flower","yellow_flower","0","0.658536585365854","1.274","56","3","5","0","0","1","giraffe.jpg"
"5","white_butterfly","1",NA,"green_flower","0","0.642857142857143",NA,"57","3","6","0","0","1","ironingboard01.jpg"
"5","white_butterfly","5","green_flower","green_flower","1","0.651162790697674","0.669","58","3","7","0","0","1","barn.jpg"
"5","grey_butterfly","4","yellow_flower","yellow_flower","1","0.659090909090909","0.978","59","3","8","0","0","1","showerhead01.jpg"
"5","white_butterfly","3","green_flower","green_flower","1","0.666666666666667","1.73","60","3","9","0","0","1","dreamcatcher.jpg"
"5","grey_butterfly","2","yellow_flower","yellow_flower","1","0.673913043478261","1.095","61","3","10","0","0","1","golfball.jpg"
"5","white_butterfly","2","green_flower","green_flower","1","0.680851063829787","1.127","62","3","11","0","0","1","wheelchair.jpg"
"5","grey_butterfly","3","yellow_flower","yellow_flower","1","0.6875","0.692","63","3","12","0","0","1","waterfountain02.jpg"
"5","grey_butterfly","3","yellow_flower","yellow_flower","1","0.693877551020408","1.022","64","3","13","0","1","1","fluorescentlightbulb.jpg"
"5","grey_butterfly","2","green_flower","yellow_flower","0","0.68","0.895","65","3","14","0","1","1","frisbee.jpg"
"5","white_butterfly","5","yellow_flower","green_flower","0","0.666666666666667","1.11","66","3","15","0","1","1","trophy01.jpg"
"5","white_butterfly","3","green_flower","green_flower","1","0.673076923076923","2.396","67","3","16","0","1","1","butterfly3.jpg"
"5","white_butterfly","3","green_flower","green_flower","1","0.679245283018868","0.77","68","3","17","0","1","1","mirror02.jpg"
"5","grey_butterfly","2","green_flower","yellow_flower","0","0.666666666666667","1.852","69","3","18","0","1","1","jeans01.jpg"
"5","white_butterfly","5","green_flower","green_flower","1","0.672727272727273","1.305","70","3","19","1","1","1","cashregister01.jpg"
"5","white_butterfly","3","yellow_flower","green_flower","0","0.660714285714286","1.226","71","3","20","1","1","1","salmon.jpg"
"5","grey_butterfly","2","yellow_flower","yellow_flower","1","0.666666666666667","1.824","72","3","21","1","1","1","jackrabbit.jpg"
"5","grey_butterfly","2","yellow_flower","yellow_flower","1","0.672413793103448","0.473","73","3","22","1","1","1","sausage.jpg"
"5","grey_butterfly","3","green_flower","yellow_flower","0","0.661016949152542","2.205","74","3","23","1","1","1","bolt01a.jpg"
"5","white_butterfly","5","yellow_flower","green_flower","0","0.65","0.662","75","3","24","1","1","1","chipmunk.jpg"
"5","white_butterfly","2","green_flower","green_flower","1","0.655737704918033","1.546","76","3","25","1","2","1","spicerack.jpg"
"5","grey_butterfly","4","green_flower","yellow_flower","0","0.645161290322581","1.076","77","3","26","1","2","1","beaver.jpg"
"5","white_butterfly","3","green_flower","green_flower","1","0.650793650793651","1.084","78","3","27","1","2","1","cuttlefish.jpg"
"5","white_butterfly","4","green_flower","green_flower","1","0.65625","0.744","79","3","28","1","2","1","communitymailbox.jpg"
"5","grey_butterfly","2","yellow_flower","yellow_flower","1","0.661538461538462","0.946","80","3","29","1","2","1","treestump.jpg"
"5","white_butterfly","4","green_flower","green_flower","1","0.666666666666667","0.554","81","3","30","1","2","1","butterfly1.jpg"
"5","grey_butterfly","4","yellow_flower","yellow_flower","1","0.671641791044776","1.018","82","3","31","1","2","1","basketball01.jpg"
"5","grey_butterfly","2","yellow_flower","yellow_flower","1","0.676470588235294","0.902","83","3","32","1","2","1","electricguitar01.jpg"
"5","grey_butterfly","4","yellow_flower","yellow_flower","1","0.681159420289855","0.628","84","3","33","1","2","1","snowglobe.jpg"
"5","white_butterfly","2","green_flower","green_flower","1","0.685714285714286","1.34","85","3","34","1","2","1","bacon.jpg"
"5","grey_butterfly","3","green_flower","yellow_flower","0","0.676056338028169","1.238","86","3","35","1","2","1","exitsign.jpg"
"5","grey_butterfly","4","yellow_flower","yellow_flower","1","0.680555555555556","1.552","87","3","36","1","2","1","windshieldwiper02.jpg"
"5","white_butterfly","2","green_flower","yellow_flower","0","0.671232876712329","1.631","88","4","1","0","0","1","shelves.jpg"
"5","grey_butterfly","2","green_flower","blue_flower","0","0.662162162162162","1.652","89","4","2","0","0","1","contactlens.jpg"
"5","grey_butterfly","5","red_flower","blue_flower","0","0.653333333333333","2.365","90","4","3","0","0","1","witchhat.jpg"
"5","white_butterfly","2","yellow_flower","yellow_flower","1","0.657894736842105","1.885","91","4","4","0","0","1","panda.jpg"
"5","white_butterfly","3","blue_flower","yellow_flower","0","0.649350649350649","0.904","92","4","5","0","0","1","filingcabinet.jpg"
"5","white_butterfly","4","green_flower","yellow_flower","0","0.641025641025641","1.831","93","4","6","0","0","1","artichoke01b.jpg"
"5","white_butterfly","2","blue_flower","yellow_flower","0","0.632911392405063","2.102","94","4","7","0","0","1","escalator.jpg"
"5","grey_butterfly","4","red_flower","blue_flower","0","0.625","2.139","95","4","8","0","0","1","hockeypuck.jpg"
"5","grey_butterfly","2","blue_flower","blue_flower","1","0.62962962962963","0.843","96","4","9","0","0","1","coffeemaker.jpg"
"5","white_butterfly","5","yellow_flower","yellow_flower","1","0.634146341463415","1.175","97","4","10","0","0","1","battleaxe.jpg"
"5","grey_butterfly","2","yellow_flower","blue_flower","0","0.626506024096386","0.852","98","4","11","0","0","1","snowshovel.jpg"
"5","white_butterfly","2","blue_flower","yellow_flower","0","0.619047619047619","1.04","99","4","12","0","0","1","zebra.jpg"
"5","grey_butterfly","3","blue_flower","blue_flower","1","0.623529411764706","0.93","100","4","13","0","1","1","star.jpg"
"5","grey_butterfly","5","blue_flower","blue_flower","1","0.627906976744186","0.889","101","4","14","0","1","1","canoepaddle02.jpg"
"5","grey_butterfly","4","blue_flower","blue_flower","1","0.632183908045977","0.943","102","4","15","0","1","1","butterfly5.jpg"
"5","white_butterfly","5","red_flower","yellow_flower","0","0.625","0.888","103","4","16","0","1","1","fishskeleton.jpg"
"5","grey_butterfly","2","green_flower","blue_flower","0","0.617977528089888","0.509","104","4","17","0","1","1","cork02.jpg"
"5","grey_butterfly","5","blue_flower","blue_flower","1","0.622222222222222","0.729","105","4","18","0","1","1","xylophone.jpg"
"5","white_butterfly","2","blue_flower","yellow_flower","0","0.615384615384615","1.984","106","4","19","1","1","1","apron.jpg"
"5","grey_butterfly","3","blue_flower","blue_flower","1","0.619565217391304","0.915","107","4","20","1","1","1","brownsugar.jpg"
"5","grey_butterfly","4","blue_flower","blue_flower","1","0.623655913978495","0.686","108","4","21","1","1","1","table01.jpg"
"5","grey_butterfly","2","blue_flower","blue_flower","1","0.627659574468085","0.492","109","4","22","1","1","1","toyanimal05.jpg"
"5","white_butterfly","5","yellow_flower","yellow_flower","1","0.631578947368421","0.711","110","4","23","1","1","1","jellybean.jpg"
"5","white_butterfly","5","yellow_flower","yellow_flower","1","0.635416666666667","0.486","111","4","24","1","1","1","jokercard.jpg"
"5","white_butterfly","3","yellow_flower","yellow_flower","1","0.639175257731959","0.782","112","4","25","1","2","1","seagull.jpg"
"5","white_butterfly","3","blue_flower","yellow_flower","0","0.63265306122449","2.015","113","4","26","1","2","1","surfboard.jpg"
"5","white_butterfly","5","green_flower","yellow_flower","0","0.626262626262626","0.735","114","4","27","1","2","1","sailboat.jpg"
"5","white_butterfly","3","yellow_flower","yellow_flower","1","0.63","0.827","115","4","28","1","2","1","duck01.jpg"
"5","grey_butterfly","5","blue_flower","blue_flower","1","0.633663366336634","1.016","116","4","29","1","2","1","butterfly1.jpg"
"5","white_butterfly","3","yellow_flower","yellow_flower","1","0.637254901960784","0.819","117","4","30","1","2","1","volleyball.jpg"
