"SubNum","butterfly","response","respFlower","corrFlower","accuracy","cumAcc","RT","trialNum","listN","NfromChange","befAft","befAft2","trialCond","objfile","FlowNum","Q1","Q2","Q3","Q4","P1","P2","P3","P4","Prob","Delta","uncertainty","uncertainty2","CPP"
4,1,4,"red_flower","red_flower",1,0.86013986013986,1.22243,158,5,35,1,2,1,"callbell.jpg",3,0.00048804280286536,0.010305634780992,0.999999999883755,0.0473568890145506,0.0166290527550286,0.0173023819669641,0.945970096856974,0.0200984684210332,0.945970096856974,5.3417326117966e-10,0.822855802876008,0.269387095305464,NA
4,2,3,"green_flower","green_flower",1,0.861111111111111,1.38232,159,5,36,1,2,1,"shelves.jpg",2,0.999999997545344,0.999999999883755,0.00224267493953242,0.00224267493947568,0.491301995459411,0.491301999274161,0.00869800263321473,0.00869800263321274,0.491301999274161,5.3417326117966e-10,0.927957518290392,0.780871160951666,NA
5,1,5,"red_flower","blue_flower",0,0,2.348,1,0,1,0,0,1,"toolbox02.jpg",3,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1,1.38629436111989,NA
5,2,4,"red_flower","red_flower",1,0.5,1.28,2,0,2,0,0,1,"flipflop01b.jpg",3,0,0,1,0,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
5,1,4,"blue_flower","blue_flower",1,0.666666666666667,1,3,0,3,0,0,1,"tire.jpg",1,1,0,0,0,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
5,2,2,"blue_flower","red_flower",0,0.5,1.123,4,0,4,0,0,1,"wheat.jpg",1,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"red_flower","blue_flower",0,0.4,0.997,5,0,5,0,0,1,"tennisracket.jpg",3,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,3,"blue_flower","red_flower",0,0.333333333333333,1.739,6,0,6,0,1,1,"shed02.jpg",1,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,4,"red_flower","red_flower",1,0.428571428571429,0.709,7,0,7,0,1,1,"toucan.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","blue_flower",1,0.5,1.17,8,0,8,0,1,1,"motorcycle.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"blue_flower","blue_flower",1,0.555555555555556,0.852,9,0,9,1,1,1,"foosballtable.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.6,0.932,10,0,10,1,1,1,"marble.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"red_flower","blue_flower",0,0.545454545454545,1.244,11,0,11,1,2,1,"firehydrant.jpg",3,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,2,"blue_flower","blue_flower",1,0.583333333333333,1.382,12,0,12,1,2,1,"birdfeeder.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.615384615384615,0.748,13,0,13,1,2,1,"corn02.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"red_flower","red_flower",1,0.642857142857143,0.861,14,0,14,1,2,1,"shelf.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"yellow_flower","blue_flower",0,0.6,1.568,15,0,15,1,2,1,"skunk.jpg",4,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,3,"blue_flower","blue_flower",1,1,2.03,16,2,1,0,0,1,"vacuumcleaner01.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"green_flower","blue_flower",0,0.5,1.68,17,2,2,0,0,1,"eyepatch.jpg",2,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,1,NA,"red_flower",0,0.333333333333333,NA,18,2,3,0,0,1,"dolphin01.jpg",NA,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,NA,NA,0.934845791795821,1.03880059685668,NA
5,1,5,"yellow_flower","blue_flower",0,0.25,0.878,19,2,4,0,0,1,"monarchbutterfly.jpg",4,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,4,"red_flower","blue_flower",0,0.2,1.418,20,2,5,0,0,1,"gps.jpg",3,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,4,"blue_flower","blue_flower",1,0.333333333333333,2.089,21,2,6,0,0,1,"trombone.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.428571428571429,1.051,22,2,7,0,0,1,"skihelmet01.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","red_flower",0,0.375,1.175,23,2,8,0,0,1,"winniethepooh.jpg",4,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","blue_flower",1,0.444444444444444,1.203,24,2,9,0,0,1,"hulahoop.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"yellow_flower","blue_flower",0,0.4,1.656,25,2,10,0,0,1,"snowman.jpg",4,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,5,"yellow_flower","red_flower",0,0.363636363636364,1.405,26,2,11,0,0,1,"tricycle.jpg",4,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,2,"blue_flower","red_flower",0,0.333333333333333,1.866,27,2,12,0,0,1,"whiteout.jpg",1,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,3,"blue_flower","blue_flower",1,0.384615384615385,1.266,28,2,13,0,1,1,"key07.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"yellow_flower","blue_flower",0,0.357142857142857,2.235,29,2,14,0,1,1,"file.jpg",4,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","blue_flower",1,0.4,2.221,30,2,15,0,1,1,"butterfly5.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"red_flower","red_flower",1,0.4375,0.821,31,2,16,0,1,1,"lionstatue.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"red_flower","red_flower",1,0.470588235294118,2.175,32,2,17,0,1,1,"bleachers.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.5,1.276,33,2,18,0,1,1,"ipad02.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"blue_flower","red_flower",0,0.473684210526316,0.961,34,2,19,1,1,1,"beerbottle.jpg",1,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,3,"red_flower","red_flower",1,0.5,0.67,35,2,20,1,1,1,"pumpkin.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"red_flower","red_flower",1,0.523809523809524,1.313,36,2,21,1,1,1,"rollerblade.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"red_flower","red_flower",1,0.545454545454545,0.778,37,2,22,1,1,1,"bowlingpin.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"blue_flower","blue_flower",1,0.565217391304348,0.678,38,2,23,1,1,1,"blender.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.583333333333333,0.87,39,2,24,1,1,1,"christmaslights.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"blue_flower","blue_flower",1,0.6,0.683,40,2,25,1,2,1,"granolabar01.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.615384615384615,0.691,41,2,26,1,2,1,"shower.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"blue_flower","blue_flower",1,0.62962962962963,1.136,42,2,27,1,2,1,"sandcastle.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"red_flower","red_flower",1,0.642857142857143,1.208,43,2,28,1,2,1,"cookingpot.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"blue_flower","blue_flower",1,0.655172413793103,0.949,44,2,29,1,2,1,"baseballglove.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"red_flower","red_flower",1,0.666666666666667,0.832,45,2,30,1,2,1,"candycane01a.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"blue_flower","blue_flower",1,0.67741935483871,0.657,46,2,31,1,2,1,"windturbine.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"blue_flower","blue_flower",1,0.6875,0.955,47,2,32,1,2,1,"desktopcomputer.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"blue_flower","blue_flower",1,0.696969696969697,0.993,48,2,33,1,2,1,"butterfly5.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","red_flower",1,0.705882352941177,1.286,49,2,34,1,2,1,"scalpel.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"red_flower","red_flower",1,0.714285714285714,0.625,50,2,35,1,2,1,"footballhelmet.jpg",3,0,0,1,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","blue_flower",1,0.722222222222222,0.767,51,2,36,1,2,1,"seaturtle.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","green_flower",0,0.702702702702703,0.621,52,3,1,0,0,1,"callbell.jpg",1,0,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,-1,0.934845791795821,1.03880059685668,NA
5,1,5,"blue_flower","green_flower",0,0.684210526315789,1.526,53,3,2,0,0,1,"polarbear.jpg",1,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1,1.38629436111989,NA
5,2,4,"red_flower","yellow_flower",0,0.666666666666667,0.794,54,3,3,0,0,1,"shovel01.jpg",3,0,0,0,0,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0.645997556405126,-1,0.934845791795821,1.03880059685668,NA
5,1,4,"green_flower","green_flower",1,0.675,1.951,55,3,4,0,0,1,"greywolf.jpg",2,0,1,0,0,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
5,2,4,"green_flower","yellow_flower",0,0.658536585365854,1.274,56,3,5,0,0,1,"giraffe.jpg",2,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,1,1.38629436111989,NA
5,1,1,NA,"green_flower",0,0.642857142857143,NA,57,3,6,0,0,1,"ironingboard01.jpg",NA,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,NA,NA,0.934845791795821,1.03880059685668,NA
5,1,5,"green_flower","green_flower",1,0.651162790697674,0.669,58,3,7,0,0,1,"barn.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"yellow_flower","yellow_flower",1,0.659090909090909,0.978,59,3,8,0,0,1,"showerhead01.jpg",4,0,0,0,1,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
5,1,3,"green_flower","green_flower",1,0.666666666666667,1.73,60,3,9,0,0,1,"dreamcatcher.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","yellow_flower",1,0.673913043478261,1.095,61,3,10,0,0,1,"golfball.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"green_flower","green_flower",1,0.680851063829787,1.127,62,3,11,0,0,1,"wheelchair.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"yellow_flower","yellow_flower",1,0.6875,0.692,63,3,12,0,0,1,"waterfountain02.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"yellow_flower","yellow_flower",1,0.693877551020408,1.022,64,3,13,0,1,1,"fluorescentlightbulb.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"green_flower","yellow_flower",0,0.68,0.895,65,3,14,0,1,1,"frisbee.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"yellow_flower","green_flower",0,0.666666666666667,1.11,66,3,15,0,1,1,"trophy01.jpg",4,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,3,"green_flower","green_flower",1,0.673076923076923,2.396,67,3,16,0,1,1,"butterfly3.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"green_flower","green_flower",1,0.679245283018868,0.77,68,3,17,0,1,1,"mirror02.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"green_flower","yellow_flower",0,0.666666666666667,1.852,69,3,18,0,1,1,"jeans01.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"green_flower","green_flower",1,0.672727272727273,1.305,70,3,19,1,1,1,"cashregister01.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,3,"yellow_flower","green_flower",0,0.660714285714286,1.226,71,3,20,1,1,1,"salmon.jpg",4,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","yellow_flower",1,0.666666666666667,1.824,72,3,21,1,1,1,"jackrabbit.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","yellow_flower",1,0.672413793103448,0.473,73,3,22,1,1,1,"sausage.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"green_flower","yellow_flower",0,0.661016949152542,2.205,74,3,23,1,1,1,"bolt01a.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,5,"yellow_flower","green_flower",0,0.65,0.662,75,3,24,1,1,1,"chipmunk.jpg",4,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,2,"green_flower","green_flower",1,0.655737704918033,1.546,76,3,25,1,2,1,"spicerack.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"green_flower","yellow_flower",0,0.645161290322581,1.076,77,3,26,1,2,1,"beaver.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,3,"green_flower","green_flower",1,0.650793650793651,1.084,78,3,27,1,2,1,"cuttlefish.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"green_flower","green_flower",1,0.65625,0.744,79,3,28,1,2,1,"communitymailbox.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","yellow_flower",1,0.661538461538462,0.946,80,3,29,1,2,1,"treestump.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,4,"green_flower","green_flower",1,0.666666666666667,0.554,81,3,30,1,2,1,"butterfly1.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"yellow_flower","yellow_flower",1,0.671641791044776,1.018,82,3,31,1,2,1,"basketball01.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","yellow_flower",1,0.676470588235294,0.902,83,3,32,1,2,1,"electricguitar01.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"yellow_flower","yellow_flower",1,0.681159420289855,0.628,84,3,33,1,2,1,"snowglobe.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"green_flower","green_flower",1,0.685714285714286,1.34,85,3,34,1,2,1,"bacon.jpg",2,0,1,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,3,"green_flower","yellow_flower",0,0.676056338028169,1.238,86,3,35,1,2,1,"exitsign.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,4,"yellow_flower","yellow_flower",1,0.680555555555556,1.552,87,3,36,1,2,1,"windshieldwiper02.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"green_flower","yellow_flower",0,0.671232876712329,1.631,88,4,1,0,0,1,"shelves.jpg",2,0,0,0,0,0.118000814531625,0.645997556405126,0.118000814531625,0.118000814531625,0.645997556405126,-1,0.934845791795821,1.03880059685668,NA
5,2,2,"green_flower","blue_flower",0,0.662162162162162,1.652,89,4,2,0,0,1,"contactlens.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,5,"red_flower","blue_flower",0,0.653333333333333,2.365,90,4,3,0,0,1,"witchhat.jpg",3,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,2,"yellow_flower","yellow_flower",1,0.657894736842105,1.885,91,4,4,0,0,1,"panda.jpg",4,0,0,0,1,0.25,0.25,0.25,0.25,0.25,1,1,1.38629436111989,NA
5,1,3,"blue_flower","yellow_flower",0,0.649350649350649,0.904,92,4,5,0,0,1,"filingcabinet.jpg",1,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,4,"green_flower","yellow_flower",0,0.641025641025641,1.831,93,4,6,0,0,1,"artichoke01b.jpg",2,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,1,2,"blue_flower","yellow_flower",0,0.632911392405063,2.102,94,4,7,0,0,1,"escalator.jpg",1,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,4,"red_flower","blue_flower",0,0.625,2.139,95,4,8,0,0,1,"hockeypuck.jpg",3,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,2,"blue_flower","blue_flower",1,0.62962962962963,0.843,96,4,9,0,0,1,"coffeemaker.jpg",1,1,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,1,0.934845791795821,1.03880059685668,NA
5,1,5,"yellow_flower","yellow_flower",1,0.634146341463415,1.175,97,4,10,0,0,1,"battleaxe.jpg",4,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"yellow_flower","blue_flower",0,0.626506024096386,0.852,98,4,11,0,0,1,"snowshovel.jpg",4,1,0,0,0,0.422774171372289,0.0772258286277115,0.0772258286277115,0.422774171372289,0.422774171372289,-1,0.96172228082796,1.12350102657151,NA
5,1,2,"blue_flower","yellow_flower",0,0.619047619047619,1.04,99,4,12,0,0,1,"zebra.jpg",1,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,3,"blue_flower","blue_flower",1,0.623529411764706,0.93,100,4,13,0,1,1,"star.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,5,"blue_flower","blue_flower",1,0.627906976744186,0.889,101,4,14,0,1,1,"canoepaddle02.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"blue_flower","blue_flower",1,0.632183908045977,0.943,102,4,15,0,1,1,"butterfly5.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,5,"red_flower","yellow_flower",0,0.625,0.888,103,4,16,0,1,1,"fishskeleton.jpg",3,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,2,"green_flower","blue_flower",0,0.617977528089888,0.509,104,4,17,0,1,1,"cork02.jpg",2,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,5,"blue_flower","blue_flower",1,0.622222222222222,0.729,105,4,18,0,1,1,"xylophone.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,1,2,"blue_flower","yellow_flower",0,0.615384615384615,1.984,106,4,19,1,1,1,"apron.jpg",1,0,0,0,1,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0.118000814531625,0,0.934845791795821,1.03880059685668,NA
5,2,3,"blue_flower","blue_flower",1,0.619565217391304,0.915,107,4,20,1,1,1,"brownsugar.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,4,"blue_flower","blue_flower",1,0.623655913978495,0.686,108,4,21,1,1,1,"table01.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
5,2,2,"blue_flower","blue_flower",1,0.627659574468085,0.492,109,4,22,1,1,1,"toyanimal05.jpg",1,1,0,0,0,0.645997556405126,0.118000814531625,0.118000814531625,0.118000814531625,0.645997556405126,0,0.934845791795821,1.03880059685668,NA
